날짜,종가,오픈,고가,저가,거래량,변동 %
2019년 05월 30일,"1,315.30","1,310.00","1,325.80","1,305.30",-,0.74%
2019년 05월 29일,"1,305.60","1,288.50","1,311.40","1,287.00",-,0.41%
2019년 05월 28일,"1,300.30","1,317.90","1,323.80","1,298.10",-,-0.89%
2019년 05월 24일,"1,312.00","1,334.20","1,339.40","1,310.90",-,-0.82%
2019년 05월 23일,"1,322.80","1,316.30","1,324.50","1,302.10",-,-1.65%
2019년 05월 22일,"1,345.00","1,345.10","1,359.20","1,341.10",-,-2.12%
2019년 05월 21일,"1,374.20","1,375.50","1,380.60","1,363.00",-,2.13%
2019년 05월 20일,"1,345.60","1,355.90","1,367.70","1,337.20",-,-4.02%
2019년 05월 17일,"1,402.00","1,408.10","1,436.20","1,396.80",-,-1.96%
2019년 05월 16일,"1,430.10","1,432.00","1,446.20","1,421.70",-,-1.68%
2019년 05월 15일,"1,454.50","1,428.50","1,464.10","1,427.40",-,0.81%
2019년 05월 14일,"1,442.80","1,423.60","1,450.00","1,420.70",-,2.40%
2019년 05월 13일,"1,408.90","1,431.10","1,438.50","1,403.30",-,-4.73%
2019년 05월 10일,"1,478.90","1,469.10","1,487.30","1,444.10",-,0.14%
2019년 05월 09일,"1,476.80","1,466.60","1,483.80","1,444.00",-,-1.18%
2019년 05월 08일,"1,494.50","1,494.90","1,517.20","1,491.80",-,-0.79%
2019년 05월 07일,"1,506.30","1,522.40","1,527.30","1,490.00",-,-2.42%
2019년 05월 06일,"1,543.70","1,514.10","1,545.30","1,513.20",-,-1.72%
2019년 05월 03일,"1,570.70","1,564.50","1,571.40","1,553.00",-,0.65%
2019년 05월 02일,"1,560.60","1,542.40","1,576.70","1,540.70",-,1.11%
2019년 05월 01일,"1,543.50","1,570.40","1,579.20","1,543.30",-,-0.82%
2019년 04월 30일,"1,556.20","1,547.30","1,559.50","1,541.80",-,0.76%
2019년 04월 29일,"1,544.40","1,546.40","1,551.10","1,538.20",-,-0.19%
2019년 04월 26일,"1,547.40","1,530.00","1,547.60","1,515.50",-,-0.83%
2019년 04월 25일,"1,560.30","1,582.30","1,583.70","1,547.30",-,-1.81%
2019년 04월 24일,"1,589.00","1,575.60","1,604.60","1,575.40",-,0.95%
2019년 04월 23일,"1,574.10","1,562.30","1,579.00","1,561.40",-,1.01%
2019년 04월 22일,"1,558.30","1,553.20","1,561.80","1,547.40",-,0.01%
2019년 04월 18일,"1,558.10","1,557.40","1,562.60","1,550.90",-,0.07%
2019년 04월 17일,"1,557.10","1,566.80","1,576.80","1,545.90",-,1.56%
2019년 04월 16일,"1,533.20","1,495.60","1,533.60","1,495.20",-,3.19%
2019년 04월 15일,"1,485.80","1,496.90","1,498.10","1,477.40",-,-0.75%
2019년 04월 12일,"1,497.10","1,490.40","1,497.10","1,485.00",-,1.43%
2019년 04월 11일,"1,476.10","1,478.30","1,486.00","1,471.60",-,-0.07%
2019년 04월 10일,"1,477.20","1,465.20","1,481.30","1,463.60",-,0.86%
2019년 04월 09일,"1,464.50","1,472.20","1,472.20","1,458.30",-,-1.14%
2019년 04월 08일,"1,481.40","1,472.30","1,482.50","1,468.10",-,0.25%
2019년 04월 05일,"1,477.70","1,475.10","1,478.10","1,467.00",-,0.80%
2019년 04월 04일,"1,465.90","1,460.00","1,475.30","1,458.90",-,0.12%
2019년 04월 03일,"1,464.20","1,451.70","1,476.60","1,450.60",-,2.27%
2019년 04월 02일,"1,431.60","1,431.60","1,434.80","1,423.20",-,0.10%
2019년 04월 01일,"1,430.20","1,417.70","1,431.60","1,410.50",-,2.49%
2019년 03월 29일,"1,395.50","1,392.10","1,398.10","1,386.90",-,1.58%
2019년 03월 28일,"1,373.80","1,380.20","1,391.10","1,365.20",-,-0.19%
2019년 03월 27일,"1,376.50","1,398.50","1,402.10","1,366.70",-,-1.45%
2019년 03월 26일,"1,396.80","1,399.80","1,408.70","1,386.30",-,1.01%
2019년 03월 25일,"1,382.80","1,388.40","1,403.00","1,371.90",-,-1.26%
2019년 03월 22일,"1,400.40","1,433.20","1,437.60","1,399.70",-,-2.88%
2019년 03월 21일,"1,441.80","1,399.50","1,450.80","1,399.50",-,3.50%
2019년 03월 20일,"1,393.00","1,410.10","1,413.80","1,384.90",-,-1.02%
2019년 03월 19일,"1,407.30","1,398.60","1,411.70","1,398.60",-,1.34%
2019년 03월 18일,"1,388.80","1,392.70","1,401.70","1,380.90",-,-0.26%
2019년 03월 15일,"1,392.40","1,373.80","1,402.40","1,371.20",-,2.90%
2019년 03월 14일,"1,353.10","1,362.20","1,367.10","1,352.60",-,-0.57%
2019년 03월 13일,"1,360.80","1,362.80","1,371.30","1,358.80",-,0.42%
2019년 03월 12일,"1,355.10","1,354.20","1,362.10","1,342.60",-,0.39%
2019년 03월 11일,"1,349.90","1,325.90","1,355.80","1,324.50",-,2.40%
2019년 03월 08일,"1,318.20","1,297.20","1,319.30","1,292.80",-,-0.07%
2019년 03월 07일,"1,319.10","1,326.90","1,328.60","1,311.40",-,-1.10%
2019년 03월 06일,"1,333.80","1,354.80","1,355.20","1,333.30",-,-1.70%
2019년 03월 05일,"1,356.90","1,361.20","1,365.30","1,351.80",-,-0.47%
2019년 03월 04일,"1,363.30","1,372.70","1,376.20","1,346.40",-,0.01%
2019년 03월 01일,"1,363.10","1,365.60","1,368.80","1,348.70",-,0.96%
2019년 02월 28일,"1,350.20","1,342.40","1,354.30","1,339.90",-,0.02%
2019년 02월 27일,"1,349.90","1,358.90","1,359.20","1,336.10",-,-1.22%
2019년 02월 26일,"1,366.60","1,371.90","1,377.20","1,362.90",-,-0.68%
2019년 02월 25일,"1,375.90","1,384.70","1,391.40","1,374.70",-,0.82%
2019년 02월 22일,"1,364.80","1,361.10","1,366.10","1,355.40",-,1.08%
2019년 02월 21일,"1,350.30","1,359.50","1,363.30","1,346.20",-,-0.74%
2019년 02월 20일,"1,360.30","1,353.50","1,368.30","1,353.30",-,0.87%
2019년 02월 19일,"1,348.50","1,346.00","1,357.80","1,345.80",-,-0.20%
2019년 02월 15일,"1,351.20","1,355.40","1,358.10","1,343.00",-,0.53%
2019년 02월 14일,"1,344.10","1,336.00","1,353.50","1,334.40",-,0.25%
2019년 02월 13일,"1,340.70","1,342.30","1,350.70","1,336.30",-,0.30%
2019년 02월 12일,"1,336.70","1,324.90","1,339.30","1,322.90",-,2.13%
2019년 02월 11일,"1,308.90","1,307.30","1,311.70","1,297.50",-,0.50%
2019년 02월 08일,"1,302.40","1,284.30","1,304.50","1,279.70",-,-0.12%
2019년 02월 07일,"1,303.90","1,314.50","1,322.50","1,293.10",-,-2.24%
2019년 02월 06일,"1,333.80","1,321.30","1,343.70","1,321.30",-,2.59%
2019년 02월 05일,"1,300.10","1,291.70","1,305.00","1,291.10",-,0.48%
2019년 02월 04일,"1,293.90","1,285.30","1,293.90","1,276.80",-,0.50%
2019년 02월 01일,"1,287.40","1,275.90","1,292.70","1,274.70",-,1.20%
2019년 01월 31일,"1,272.10","1,266.70","1,282.70","1,260.30",-,0.03%
2019년 01월 30일,"1,271.80","1,254.90","1,276.50","1,244.20",-,2.87%
2019년 01월 29일,"1,236.30","1,255.90","1,258.80","1,234.90",-,-1.45%
2019년 01월 28일,"1,254.40","1,234.40","1,264.80","1,230.70",-,-2.09%
2019년 01월 25일,"1,281.20","1,260.50","1,285.40","1,250.40",-,2.17%
2019년 01월 24일,"1,253.90","1,218.50","1,258.70","1,218.00",-,5.73%
2019년 01월 23일,"1,185.90","1,200.30","1,205.30","1,175.00",-,-0.62%
2019년 01월 22일,"1,193.40","1,217.10","1,217.70","1,185.10",-,-2.85%
2019년 01월 18일,"1,228.30","1,210.70","1,236.10","1,206.60",-,2.30%
2019년 01월 17일,"1,200.80","1,177.70","1,206.80","1,172.30",-,1.14%
2019년 01월 16일,"1,187.20","1,197.60","1,206.80","1,186.40",-,-0.82%
2019년 01월 15일,"1,197.00","1,202.20","1,210.80","1,192.00",-,0.23%
2019년 01월 14일,"1,194.30","1,196.00","1,202.20","1,188.00",-,-1.55%
2019년 01월 11일,"1,213.00","1,194.70","1,224.00","1,192.10",-,0.97%
2019년 01월 10일,"1,201.40","1,181.30","1,203.00","1,178.70",-,0.97%
2019년 01월 09일,"1,189.80","1,175.00","1,195.60","1,174.70",-,2.52%
2019년 01월 08일,"1,160.60","1,177.80","1,177.80","1,145.40",-,-0.49%
2019년 01월 07일,"1,166.20","1,147.20","1,176.80","1,143.20",-,1.95%
2019년 01월 04일,"1,144.00","1,114.50","1,148.40","1,111.80",-,4.37%
2019년 01월 03일,"1,096.00","1,137.00","1,142.90","1,094.60",-,-5.94%
2019년 01월 02일,"1,165.30","1,131.50","1,173.50","1,131.40",-,0.88%
