날짜,종가,오픈,고가,저가,거래량,변동 %
2019년 05월 23일,"2,852.52","2,880.84","2,885.14","2,846.96",19.73B,-1.35%
2019년 05월 22일,"2,891.70","2,905.52","2,912.40","2,879.64",20.00B,-0.49%
2019년 05월 21일,"2,905.97","2,867.71","2,919.24","2,862.50",21.14B,1.23%
2019년 05월 20일,"2,870.60","2,874.80","2,882.63","2,838.45",20.95B,-0.41%
2019년 05월 17일,"2,882.30","2,955.77","2,956.78","2,873.80",26.63B,-2.48%
2019년 05월 16일,"2,955.71","2,933.50","2,956.17","2,929.06",24.84B,0.58%
2019년 05월 15일,"2,938.68","2,902.64","2,945.39","2,902.64",23.05B,1.91%
2019년 05월 14일,"2,883.61","2,872.83","2,909.20","2,872.83",20.83B,-0.69%
2019년 05월 13일,"2,903.71","2,905.07","2,921.41","2,892.17",21.20B,-1.21%
2019년 05월 10일,"2,939.21","2,878.23","2,941.45","2,838.38",28.23B,3.10%
2019년 05월 09일,"2,850.95","2,871.20","2,888.86","2,845.04",20.00B,-1.48%
2019년 05월 08일,"2,893.76","2,873.14","2,929.43","2,866.70",23.15B,-1.12%
2019년 05월 07일,"2,926.39","2,914.29","2,937.28","2,889.07",25.33B,0.69%
2019년 05월 06일,"2,906.46","2,984.73","2,986.54","2,876.47",32.70B,-5.58%
2019년 04월 30일,"3,078.34","3,052.62","3,088.41","3,052.62",22.23B,0.52%
2019년 04월 29일,"3,062.50","3,090.63","3,107.76","3,050.03",29.21B,-0.77%
2019년 04월 26일,"3,086.40","3,108.16","3,129.21","3,085.80",28.09B,-1.20%
2019년 04월 25일,"3,123.83","3,190.59","3,193.75","3,123.03",32.59B,-2.43%
2019년 04월 24일,"3,201.61","3,203.56","3,210.65","3,156.61",27.49B,0.09%
2019년 04월 23일,"3,198.59","3,211.87","3,231.58","3,186.76",32.84B,-0.51%
2019년 04월 22일,"3,215.04","3,278.49","3,279.49","3,206.88",35.32B,-1.70%
2019년 04월 19일,"3,270.80","3,250.15","3,274.33","3,226.81",31.52B,0.63%
2019년 04월 18일,"3,250.20","3,261.07","3,271.39","3,241.83",32.55B,-0.40%
2019년 04월 17일,"3,263.12","3,250.15","3,275.33","3,239.80",35.75B,0.29%
2019년 04월 16일,"3,253.60","3,164.40","3,253.60","3,153.21",35.79B,2.39%
2019년 04월 15일,"3,177.79","3,233.46","3,253.98","3,177.27",34.88B,-0.34%
2019년 04월 12일,"3,188.63","3,184.86","3,199.28","3,168.04",28.98B,-0.04%
2019년 04월 11일,"3,189.96","3,241.55","3,254.13","3,185.55",35.30B,-1.60%
2019년 04월 10일,"3,241.93","3,224.65","3,264.78","3,204.88",38.01B,0.07%
2019년 04월 09일,"3,239.66","3,240.39","3,251.65","3,215.70",36.42B,-0.16%
2019년 04월 08일,"3,244.81","3,271.27","3,288.45","3,210.52",50.45B,-0.05%
2019년 04월 04일,"3,246.57","3,233.69","3,254.14","3,216.85",46.91B,0.94%
2019년 04월 03일,"3,216.30","3,159.15","3,219.26","3,152.33",43.05B,1.24%
2019년 04월 02일,"3,176.82","3,183.27","3,193.27","3,164.91",44.71B,0.20%
2019년 04월 01일,"3,170.36","3,111.66","3,176.62","3,111.66",46.61B,2.58%
2019년 03월 29일,"3,090.76","3,000.68","3,093.03","2,999.99",37.51B,3.20%
2019년 03월 28일,"2,994.94","3,009.80","3,025.78","2,991.78",28.81B,-0.92%
2019년 03월 27일,"3,022.72","3,012.26","3,022.76","2,987.77",29.14B,0.85%
2019년 03월 26일,"2,997.10","3,057.56","3,062.69","2,988.49",35.35B,-1.51%
2019년 03월 25일,"3,043.03","3,058.80","3,087.00","3,041.95",38.03B,-1.97%
2019년 03월 22일,"3,104.15","3,100.73","3,107.28","3,064.88",36.48B,0.09%
2019년 03월 21일,"3,101.45","3,094.12","3,125.02","3,086.85",41.43B,0.35%
2019년 03월 20일,"3,090.64","3,084.17","3,102.52","3,053.45",35.86B,-0.01%
2019년 03월 19일,"3,090.97","3,099.90","3,113.43","3,076.36",35.09B,-0.18%
2019년 03월 18일,"3,096.42","3,027.80","3,096.42","3,009.51",39.78B,2.47%
2019년 03월 15일,"3,021.75","3,000.88","3,048.12","2,999.43",34.12B,1.04%
2019년 03월 14일,"2,990.68","3,013.60","3,041.16","2,968.82",37.31B,-1.20%
2019년 03월 13일,"3,026.95","3,062.33","3,065.29","3,013.93",45.32B,-1.09%
2019년 03월 12일,"3,060.31","3,049.08","3,093.39","3,029.90",51.12B,1.10%
2019년 03월 11일,"3,026.99","2,969.08","3,028.25","2,963.58",42.62B,1.92%
2019년 03월 08일,"2,969.86","3,038.34","3,075.05","2,969.58",57.79B,-4.40%
2019년 03월 07일,"3,106.42","3,103.67","3,129.94","3,074.98",58.38B,0.14%
2019년 03월 06일,"3,102.10","3,060.43","3,103.83","3,050.11",55.50B,1.57%
2019년 03월 05일,"3,054.25","3,019.88","3,054.96","3,009.45",42.41B,0.88%
2019년 03월 04일,"3,027.58","3,015.94","3,090.80","3,006.94",52.56B,1.12%
2019년 03월 01일,"2,994.01","2,954.40","2,994.01","2,930.83",34.58B,1.80%
2019년 02월 28일,"2,940.95","2,950.05","2,965.30","2,930.20",35.02B,-0.44%
2019년 02월 27일,"2,953.82","2,939.93","2,997.49","2,924.64",47.50B,0.42%
2019년 02월 26일,"2,941.52","2,969.10","2,995.68","2,938.62",56.56B,-0.67%
2019년 02월 25일,"2,961.28","2,838.39","2,961.80","2,838.39",52.87B,5.60%
2019년 02월 22일,"2,804.23","2,749.46","2,804.23","2,736.33",30.15B,1.91%
2019년 02월 21일,"2,751.80","2,759.94","2,794.01","2,744.98",29.87B,-0.34%
2019년 02월 20일,"2,761.22","2,761.06","2,767.41","2,739.98",24.60B,0.20%
2019년 02월 19일,"2,755.65","2,759.50","2,780.78","2,737.59",28.80B,0.05%
2019년 02월 18일,"2,754.36","2,699.82","2,754.36","2,699.82",26.04B,2.68%
2019년 02월 15일,"2,682.39","2,712.79","2,715.63","2,679.78",19.60B,-1.37%
2019년 02월 14일,"2,719.70","2,715.54","2,729.45","2,707.49",19.70B,-0.05%
2019년 02월 13일,"2,721.07","2,674.52","2,727.07","2,666.52",24.38B,1.84%
2019년 02월 12일,"2,671.89","2,654.03","2,674.48","2,648.83",18.41B,0.68%
2019년 02월 11일,"2,653.90","2,613.17","2,654.10","2,613.17",15.49B,1.36%
2019년 02월 01일,"2,618.23","2,597.78","2,618.48","2,590.55",13.20B,1.30%
2019년 01월 31일,"2,584.57","2,581.33","2,606.63","2,571.58",15.43B,0.35%
2019년 01월 30일,"2,575.58","2,584.75","2,598.82","2,575.41",12.05B,-0.72%
2019년 01월 29일,"2,594.25","2,592.35","2,601.74","2,559.98",15.56B,-0.11%
2019년 01월 28일,"2,596.98","2,615.71","2,630.32","2,591.10",14.70B,-0.18%
2019년 01월 25일,"2,601.72","2,596.26","2,617.00","2,595.63",15.94B,0.39%
2019년 01월 24일,"2,591.69","2,584.65","2,597.29","2,569.70",15.40B,0.41%
2019년 01월 23일,"2,581.00","2,575.26","2,589.51","2,572.41",13.14B,0.05%
2019년 01월 22일,"2,579.70","2,609.64","2,609.64","2,573.06",15.25B,-1.18%
2019년 01월 21일,"2,610.51","2,599.06","2,618.98","2,599.06",16.34B,0.56%
2019년 01월 18일,"2,596.01","2,567.74","2,598.88","2,565.90",19.08B,1.42%
2019년 01월 17일,"2,559.64","2,573.58","2,582.56","2,557.71",16.25B,-0.42%
2019년 01월 16일,"2,570.42","2,569.07","2,574.24","2,563.01",14.93B,0.00%
2019년 01월 15일,"2,570.34","2,537.37","2,571.50","2,532.43",16.03B,1.36%
2019년 01월 14일,"2,535.77","2,553.33","2,556.29","2,533.01",14.48B,-0.71%
2019년 01월 11일,"2,553.83","2,539.55","2,554.79","2,533.36",14.94B,0.74%
2019년 01월 10일,"2,535.10","2,543.85","2,551.83","2,531.66",15.99B,-0.36%
2019년 01월 09일,"2,544.34","2,536.42","2,574.41","2,536.16",19.19B,0.71%
2019년 01월 08일,"2,526.46","2,530.30","2,531.34","2,520.16",15.81B,-0.26%
2019년 01월 07일,"2,533.09","2,528.70","2,536.98","2,515.51",17.73B,0.72%
2019년 01월 04일,"2,514.87","2,446.02","2,515.32","2,440.91",16.89B,2.05%
2019년 01월 03일,"2,464.36","2,461.78","2,488.48","2,455.93",12.44B,-0.04%
2019년 01월 02일,"2,465.29","2,497.88","2,500.28","2,456.42",10.99B,-1.15%
