날짜,종가,오픈,고가,저가,거래량,변동 %
2020-04-15,"2,377.50","2,377.50","2,377.50","2,377.50",-,-0.60%
2020-04-16,"2,385.70","2,385.70","2,385.70","2,385.70",-,0.34%
2020-04-17,"2,407.40","2,407.40","2,407.40","2,407.40",-,0.91%
2020-04-20,"2,406.30","2,406.30","2,406.30","2,406.30",-,-0.05%
2020-04-21,"2,349.20","2,349.20","2,349.20","2,349.20",-,-2.37%
2020-04-22,"2,379.40","2,379.40","2,379.40","2,379.40",-,1.29%
2020-04-23,"2,384.30","2,384.30","2,384.30","2,384.30",-,0.21%
2020-04-24,"2,380.30","2,380.30","2,380.30","2,380.30",-,-0.17%
2020-04-27,"2,399.40","2,399.40","2,399.40","2,399.40",-,0.80%
2020-04-28,"2,407.60","2,407.60","2,407.60","2,407.60",-,0.34%
2020-04-29,"2,418.90","2,418.90","2,418.90","2,418.90",-,0.47%
2020-04-30,"2,392.80","2,392.80","2,392.80","2,392.80",-,-1.08%
2020-05-01,"2,361.70","2,361.70","2,361.70","2,361.70",-,-1.30%
2020-05-04,"2,359.40","2,359.40","2,359.40","2,359.40",-,-0.10%
2020-05-05,"2,373.80","2,373.80","2,373.80","2,373.80",-,0.61%
2020-05-06,"2,392.90","2,392.90","2,392.90","2,392.90",-,0.80%
2020-05-07,"2,417.90","2,417.90","2,417.90","2,417.90",-,1.04%
2020-05-11,"2,422.70","2,422.70","2,422.70","2,422.70",-,0.20%
2020-05-12,"2,410.30","2,410.30","2,410.30","2,410.30",-,-0.51%
2020-05-13,"2,395.00","2,395.00","2,395.00","2,395.00",-,-0.63%
2020-05-14,"2,389.90","2,389.90","2,389.90","2,389.90",-,-0.21%
2020-05-15,"2,376.10","2,376.10","2,376.10","2,376.10",-,-0.58%
2020-05-18,"2,440.90","2,440.90","2,440.90","2,440.90",-,2.73%
2020-05-19,"2,455.00","2,455.00","2,455.00","2,455.00",-,0.58%
2020-05-20,"2,490.40","2,490.40","2,490.40","2,490.40",-,1.44%
2020-05-21,"2,472.90","2,472.90","2,472.90","2,472.90",-,-0.70%
2020-05-22,"2,433.20","2,433.20","2,433.20","2,433.20",-,-1.61%
2020-05-26,"2,458.40","2,458.40","2,458.40","2,458.40",-,1.04%
2020-05-27,"2,420.30","2,420.30","2,420.30","2,420.30",-,-1.55%
2020-05-28,"2,447.20","2,447.20","2,447.20","2,447.20",-,1.11%
2020-05-29,"2,470.90","2,470.90","2,470.90","2,470.90",-,0.97%
2020-06-01,"2,502.80","2,502.80","2,502.80","2,502.80",-,1.29%
2020-06-02,"2,525.60","2,525.60","2,525.60","2,525.60",-,0.91%
2020-06-03,"2,531.90","2,531.90","2,531.90","2,531.90",-,0.25%
2020-06-04,"2,536.60","2,536.60","2,536.60","2,536.60",-,0.19%
2020-06-05,"2,593.20","2,593.20","2,593.20","2,593.20",-,2.23%
2020-06-08,"2,599.10","2,599.10","2,599.10","2,599.10",-,0.23%
2020-06-09,"2,614.20","2,614.20","2,614.20","2,614.20",-,0.58%
2020-06-10,"2,656.90","2,656.90","2,656.90","2,656.90",-,1.63%
2020-06-11,"2,607.40","2,607.40","2,607.40","2,607.40",-,-1.86%
2020-06-12,"2,605.90","2,605.90","2,605.90","2,605.90",-,-0.06%
2020-06-15,"2,582.50","2,582.50","2,582.50","2,582.50",-,-0.90%
2020-06-16,"2,602.60","2,602.60","2,602.60","2,602.60",-,0.78%
2020-06-17,"2,619.60","2,619.60","2,619.60","2,619.60",-,0.65%
2020-06-18,"2,632.90","2,632.90","2,632.90","2,632.90",-,0.51%
2020-06-19,"2,638.40","2,638.40","2,638.40","2,638.40",-,0.21%
2020-06-22,"2,647.30","2,647.30","2,647.30","2,647.30",-,0.34%
2020-06-23,"2,644.70","2,644.70","2,644.70","2,644.70",-,-0.10%
2020-06-24,"2,624.90","2,624.90","2,624.90","2,624.90",-,-0.75%
2020-06-25,"2,630.20","2,630.20","2,630.20","2,630.20",-,0.20%
2020-06-26,"2,661.70","2,661.70","2,661.70","2,661.70",-,1.20%
2020-06-29,"2,669.00","2,669.00","2,669.00","2,669.00",-,0.27%
2020-06-30,"2,681.70","2,681.70","2,681.70","2,681.70",-,0.48%
2020-07-01,"2,692.80","2,692.80","2,692.80","2,692.80",-,0.41%
2020-07-02,"2,699.30","2,699.30","2,699.30","2,699.30",-,0.24%
2020-07-03,"2,682.50","2,682.50","2,682.50","2,682.50",-,-0.62%
2020-07-06,"2,728.20","2,728.20","2,728.20","2,728.20",-,1.70%
2020-07-07,"2,746.00","2,746.00","2,746.00","2,746.00",-,0.65%
2020-07-08,"2,774.40","2,774.40","2,774.40","2,774.40",-,1.03%
2020-07-09,"2,797.50","2,797.50","2,797.50","2,797.50",-,0.83%
2020-07-10,"2,842.00","2,842.00","2,842.00","2,842.00",-,1.59%
2020-07-13,"2,894.40","2,894.40","2,894.40","2,894.40",-,1.84%
2020-07-14,"2,862.80","2,862.80","2,862.80","2,862.80",-,-1.09%
