날짜,종가,오픈,고가,저가,거래량,변동 %
2019년 08월 02일,"8,004.10","8,056.40","8,068.80","7,953.70",584.30M,-1.32%
2019년 08월 01일,"8,111.10","8,190.60","8,311.00","8,080.50",703.64M,-0.79%
2019년 07월 31일,"8,175.40","8,290.80","8,299.80","8,110.00",758.73M,-1.19%
2019년 07월 30일,"8,273.60","8,231.80","8,295.50","8,228.00",510.52M,-0.24%
2019년 07월 29일,"8,293.30","8,325.10","8,325.30","8,247.40",511.48M,-0.44%
2019년 07월 26일,"8,330.20","8,294.30","8,339.60","8,291.10",529.37M,1.11%
2019년 07월 25일,"8,238.50","8,294.70","8,296.00","8,233.40",535.59M,-1.00%
2019년 07월 24일,"8,321.50","8,227.40","8,321.80","8,226.50",528.51M,0.85%
2019년 07월 23일,"8,251.40","8,242.50","8,251.80","8,193.90",474.75M,0.58%
2019년 07월 22일,"8,204.10","8,172.00","8,218.40","8,171.50",491.48M,0.71%
2019년 07월 19일,"8,146.50","8,241.30","8,245.80","8,144.60",520.02M,-0.74%
2019년 07월 18일,"8,207.20","8,151.80","8,215.60","8,135.10",487.19M,0.27%
2019년 07월 17일,"8,185.20","8,224.00","8,230.70","8,184.70",473.28M,-0.46%
2019년 07월 16일,"8,222.80","8,251.70","8,259.80","8,204.20",473.99M,-0.43%
2019년 07월 15일,"8,258.20","8,263.20","8,264.80","8,236.30",470.85M,0.17%
2019년 07월 12일,"8,244.10","8,209.20","8,245.70","8,201.50",500.70M,0.59%
2019년 07월 11일,"8,196.00","8,219.30","8,226.20","8,171.60",483.49M,-0.08%
2019년 07월 10일,"8,202.50","8,183.20","8,228.60","8,160.60",508.18M,0.75%
2019년 07월 09일,"8,141.70","8,061.40","8,147.00","8,061.30",468.36M,0.54%
2019년 07월 08일,"8,098.40","8,112.90","8,112.90","8,078.40",511.73M,-0.78%
2019년 07월 05일,"8,161.80","8,123.30","8,172.00","8,093.70",425.69M,-0.10%
2019년 07월 03일,"8,170.20","8,129.60","8,170.20","8,122.30",408.20M,0.75%
2019년 07월 02일,"8,109.10","8,086.60","8,109.40","8,063.10",488.38M,0.22%
2019년 07월 01일,"8,091.20","8,145.90","8,150.50","8,059.30",583.42M,1.06%
2019년 06월 28일,"8,006.20","7,988.80","8,010.10","7,961.50",1.76B,0.48%
2019년 06월 27일,"7,967.80","7,939.40","7,976.60","7,935.50",523.93M,0.73%
2019년 06월 26일,"7,910.00","7,933.90","7,974.30","7,903.10",537.92M,0.32%
2019년 06월 25일,"7,884.70","8,005.30","8,007.30","7,879.10",547.78M,-1.51%
2019년 06월 24일,"8,005.70","8,040.60","8,047.60","8,004.60",528.18M,-0.32%
2019년 06월 21일,"8,031.70","8,028.70","8,073.00","8,011.20",1.20B,-0.24%
2019년 06월 20일,"8,051.30","8,087.50","8,088.90","7,996.90",528.69M,0.80%
2019년 06월 19일,"7,987.30","7,970.30","7,998.60","7,930.40",536.80M,0.42%
2019년 06월 18일,"7,953.90","7,921.00","8,005.20","7,911.70",567.69M,1.39%
2019년 06월 17일,"7,845.00","7,819.40","7,866.00","7,812.60",502.92M,0.62%
2019년 06월 14일,"7,796.70","7,807.20","7,819.20","7,778.10",465.37M,-0.52%
2019년 06월 13일,"7,837.10","7,822.60","7,848.40","7,813.60",460.87M,0.57%
2019년 06월 12일,"7,792.70","7,803.10","7,819.20","7,774.00",481.74M,-0.38%
2019년 06월 11일,"7,822.60","7,901.00","7,910.00","7,798.60",534.58M,-0.01%
2019년 06월 10일,"7,823.20","7,798.90","7,895.40","7,795.80",522.20M,1.05%
2019년 06월 07일,"7,742.10","7,653.00","7,767.00","7,647.90",516.84M,1.66%
2019년 06월 06일,"7,615.50","7,582.20","7,634.10","7,546.20",542.41M,0.53%
2019년 06월 05일,"7,575.50","7,585.70","7,589.50","7,498.20",537.32M,0.64%
2019년 06월 04일,"7,527.10","7,413.90","7,529.50","7,385.00",619.53M,2.65%
2019년 06월 03일,"7,333.00","7,441.20","7,457.70","7,292.20",658.41M,-1.61%
2019년 05월 31일,"7,453.10","7,471.00","7,506.90","7,448.20",590.43M,-1.51%
2019년 05월 30일,"7,567.70","7,565.50","7,595.90","7,527.70",454.61M,0.27%
2019년 05월 29일,"7,547.30","7,553.00","7,581.10","7,503.90",579.48M,-0.79%
2019년 05월 28일,"7,607.40","7,655.70","7,693.70","7,603.80",785.60M,-0.39%
2019년 05월 24일,"7,637.00","7,675.60","7,694.10","7,631.30",422.81M,0.11%
2019년 05월 23일,"7,628.30","7,660.70","7,665.10","7,585.30",597.20M,-1.58%
2019년 05월 22일,"7,750.80","7,749.80","7,786.30","7,738.40",466.48M,-0.45%
2019년 05월 21일,"7,785.70","7,765.60","7,804.40","7,752.90",500.28M,1.08%
2019년 05월 20일,"7,702.40","7,714.10","7,747.30","7,678.40",551.65M,-1.46%
2019년 05월 17일,"7,816.30","7,829.00","7,918.70","7,810.40",579.07M,-1.04%
2019년 05월 16일,"7,898.00","7,832.60","7,946.20","7,826.70",532.35M,0.97%
2019년 05월 15일,"7,822.10","7,682.80","7,838.70","7,682.20",503.47M,1.13%
2019년 05월 14일,"7,734.50","7,689.70","7,776.20","7,665.30",525.13M,1.14%
2019년 05월 13일,"7,647.00","7,720.10","7,760.80","7,627.20",650.13M,-3.41%
2019년 05월 10일,"7,916.90","7,881.30","7,949.30","7,759.30",587.10M,0.08%
2019년 05월 09일,"7,910.60","7,853.20","7,929.80","7,796.20",620.65M,-0.41%
2019년 05월 08일,"7,943.30","7,946.20","8,004.50","7,923.40",558.26M,-0.26%
2019년 05월 07일,"7,963.80","8,043.50","8,071.00","7,899.00",617.48M,-1.96%
2019년 05월 06일,"8,123.30","7,981.90","8,135.50","7,981.90",518.37M,-0.50%
2019년 05월 03일,"8,164.00","8,092.90","8,164.70","8,084.80",524.43M,1.58%
2019년 05월 02일,"8,036.80","8,046.50","8,094.10","7,976.80",540.17M,-0.16%
2019년 05월 01일,"8,049.60","8,132.90","8,146.00","8,048.20",578.26M,-0.57%
2019년 04월 30일,"8,095.40","8,104.90","8,124.60","8,050.50",582.27M,-0.81%
2019년 04월 29일,"8,161.90","8,147.60","8,176.10","8,136.40",446.01M,0.19%
2019년 04월 26일,"8,146.40","8,100.30","8,146.40","8,060.90",504.72M,0.34%
2019년 04월 25일,"8,118.70","8,150.90","8,151.90","8,075.40",534.96M,0.21%
2019년 04월 24일,"8,102.00","8,122.90","8,139.50","8,101.70",506.59M,-0.23%
2019년 04월 23일,"8,120.80","8,026.70","8,128.90","8,023.80",513.60M,1.32%
2019년 04월 22일,"8,015.30","7,969.40","8,017.10","7,965.90",445.01M,0.22%
2019년 04월 18일,"7,998.10","7,998.40","8,002.30","7,951.00",561.24M,0.02%
2019년 04월 17일,"7,996.10","8,045.00","8,052.40","7,973.40",569.99M,-0.05%
2019년 04월 16일,"8,000.20","8,000.60","8,017.60","7,978.80",504.80M,0.30%
2019년 04월 15일,"7,976.00","7,987.20","7,993.30","7,933.60",439.60M,-0.10%
2019년 04월 12일,"7,984.20","7,984.10","7,992.10","7,952.60",470.31M,0.46%
2019년 04월 11일,"7,947.40","7,975.20","7,975.20","7,933.40",464.50M,-0.21%
2019년 04월 10일,"7,964.20","7,922.70","7,965.30","7,916.90",500.46M,0.69%
2019년 04월 09일,"7,909.30","7,924.80","7,945.50","7,897.60",492.39M,-0.56%
2019년 04월 08일,"7,953.90","7,924.90","7,955.90","7,891.90",500.60M,0.19%
2019년 04월 05일,"7,938.70","7,914.50","7,940.50","7,909.10",526.60M,0.59%
2019년 04월 04일,"7,891.80","7,894.30","7,917.60","7,845.00",520.12M,-0.05%
2019년 04월 03일,"7,895.50","7,891.20","7,938.30","7,870.90",618.18M,0.60%
2019년 04월 02일,"7,848.70","7,824.60","7,854.90","7,811.30",516.21M,0.25%
2019년 04월 01일,"7,828.90","7,800.20","7,831.50","7,777.10",533.38M,1.29%
2019년 03월 29일,"7,729.30","7,726.70","7,733.60","7,688.50",654.73M,0.78%
2019년 03월 28일,"7,669.20","7,660.10","7,689.20","7,619.80",481.24M,0.34%
2019년 03월 27일,"7,643.40","7,702.00","7,712.80","7,582.10",553.67M,-0.63%
2019년 03월 26일,"7,691.50","7,700.00","7,738.20","7,649.20",516.86M,0.71%
2019년 03월 25일,"7,637.50","7,619.00","7,662.40","7,579.30",516.09M,-0.07%
2019년 03월 22일,"7,642.70","7,800.30","7,817.80","7,642.60",622.74M,-2.50%
2019년 03월 21일,"7,839.00","7,705.40","7,850.10","7,705.40",634.29M,1.42%
2019년 03월 20일,"7,729.00","7,722.00","7,779.20","7,674.00",584.52M,0.06%
2019년 03월 19일,"7,724.00","7,747.40","7,767.90","7,699.10",632.44M,0.12%
2019년 03월 18일,"7,714.50","7,696.40","7,737.70","7,677.70",595.69M,0.34%
2019년 03월 15일,"7,688.50","7,658.40","7,715.00","7,652.00",1.43B,0.76%
2019년 03월 14일,"7,630.90","7,644.80","7,653.10","7,627.00",590.48M,-0.16%
2019년 03월 13일,"7,643.40","7,621.40","7,677.10","7,619.50",619.49M,0.69%
2019년 03월 12일,"7,591.00","7,571.90","7,611.10","7,560.50",543.48M,0.44%
2019년 03월 11일,"7,558.10","7,442.60","7,558.20","7,442.40",557.76M,2.02%
2019년 03월 08일,"7,408.10","7,334.40","7,411.50","7,332.90",559.33M,-0.18%
2019년 03월 07일,"7,421.50","7,483.80","7,489.10","7,397.20",599.91M,-1.13%
2019년 03월 06일,"7,505.90","7,575.40","7,579.00","7,499.90",558.83M,-0.93%
2019년 03월 05일,"7,576.40","7,582.30","7,598.70","7,543.50",537.99M,-0.02%
2019년 03월 04일,"7,577.60","7,636.60","7,643.70","7,501.60",643.15M,-0.23%
2019년 03월 01일,"7,595.40","7,587.50","7,603.00","7,540.80",611.93M,0.83%
2019년 02월 28일,"7,532.50","7,533.30","7,561.90","7,516.50",735.11M,-0.29%
2019년 02월 27일,"7,554.50","7,526.40","7,562.30","7,485.40",584.52M,0.07%
2019년 02월 26일,"7,549.30","7,535.30","7,573.20","7,524.30",597.66M,-0.07%
2019년 02월 25일,"7,554.50","7,585.30","7,602.70","7,551.60",597.61M,0.36%
2019년 02월 22일,"7,527.50","7,481.60","7,527.50","7,479.00",595.34M,0.91%
2019년 02월 21일,"7,459.70","7,475.40","7,485.80","7,430.90",513.67M,-0.39%
2019년 02월 20일,"7,489.10","7,490.30","7,513.70","7,455.30",548.58M,0.03%
2019년 02월 19일,"7,486.80","7,450.80","7,507.80","7,450.30",524.36M,0.19%
2019년 02월 15일,"7,472.40","7,468.60","7,477.30","7,440.30",606.68M,0.61%
2019년 02월 14일,"7,427.00","7,390.30","7,454.40","7,375.70",529.29M,0.09%
2019년 02월 13일,"7,420.40","7,437.50","7,461.70","7,413.80",503.43M,0.08%
2019년 02월 12일,"7,414.60","7,358.90","7,419.40","7,349.80",515.00M,1.46%
2019년 02월 11일,"7,307.90","7,327.40","7,343.60","7,290.00",480.65M,0.13%
2019년 02월 08일,"7,298.20","7,232.30","7,299.40","7,225.10",514.65M,0.14%
2019년 02월 07일,"7,288.40","7,316.50","7,336.70","7,235.00",568.69M,-1.18%
2019년 02월 06일,"7,375.30","7,400.40","7,410.80","7,346.70",532.51M,-0.36%
2019년 02월 05일,"7,402.10","7,356.30","7,408.70","7,355.40",551.12M,0.74%
2019년 02월 04일,"7,347.50","7,266.30","7,348.20","7,261.10",498.43M,1.15%
2019년 02월 01일,"7,263.90","7,256.40","7,299.90","7,243.40",639.92M,-0.25%
2019년 01월 31일,"7,281.70","7,208.20","7,303.10","7,205.90",769.26M,1.37%
2019년 01월 30일,"7,183.10","7,094.80","7,201.30","7,065.60",610.50M,2.20%
2019년 01월 29일,"7,028.30","7,087.50","7,092.30","7,011.50",498.85M,-0.81%
2019년 01월 28일,"7,085.70","7,075.00","7,086.30","7,034.30",582.85M,-1.10%
2019년 01월 25일,"7,164.90","7,128.20","7,174.60","7,111.10",592.67M,1.29%
2019년 01월 24일,"7,073.50","7,042.30","7,079.00","7,030.00",574.84M,0.68%
2019년 01월 23일,"7,025.80","7,061.60","7,084.90","6,953.20",553.19M,0.08%
2019년 01월 22일,"7,020.40","7,109.60","7,110.20","6,979.80",627.08M,-1.91%
2019년 01월 18일,"7,157.20","7,134.10","7,185.40","7,096.60",632.26M,1.03%
2019년 01월 17일,"7,084.50","7,010.10","7,114.00","7,003.60",518.86M,0.71%
2019년 01월 16일,"7,034.70","7,033.80","7,079.60","7,028.10",511.90M,0.15%
2019년 01월 15일,"7,023.80","6,931.40","7,025.90","6,928.10",494.72M,1.71%
2019년 01월 14일,"6,905.90","6,908.00","6,936.20","6,887.50",491.73M,-0.94%
2019년 01월 11일,"6,971.50","6,947.50","6,975.60","6,933.60",499.27M,-0.21%
2019년 01월 10일,"6,986.10","6,908.60","6,991.40","6,877.10",532.02M,0.42%
2019년 01월 09일,"6,957.10","6,923.10","6,985.20","6,899.60",577.67M,0.87%
2019년 01월 08일,"6,897.00","6,893.40","6,909.60","6,795.90",599.42M,1.08%
2019년 01월 07일,"6,823.50","6,757.50","6,855.60","6,741.40",623.29M,1.26%
2019년 01월 04일,"6,738.90","6,567.10","6,760.70","6,554.20",688.19M,4.26%
2019년 01월 03일,"6,463.50","6,584.80","6,600.20","6,457.10",667.44M,-3.04%
2019년 01월 02일,"6,665.90","6,506.90","6,693.70","6,506.90",581.37M,0.46%
