ticker,company_name,listingdate,fiscal_year,market_cap,sales_growth_rate,net_profit_growth_rate,operating_profit_rate,roe,roa,debt_ratio,20_06_close_price,20_06_rate_of_return,20_09_close_price,20_09_rate_of_return,20_12_close_price,20_12_rate_of_return,21_03_close_price,21_03_rate_of_return,21_06_close_price,PER,PER_cal,PBR,PCR,PSR,DYR
147760,(주)마이크로프랜드,2016-12-12,2021,1.05494E+11,72.13,801.64,20.42,10.98,8.14,29.04,5160,0.889534884,5570,0.750448833,6610,47.50378215,8600,13.37209302,9750,16.39,20.12750455,2.21,10.52,2.07,0
222980,한국맥널티(주),2015-12-23,2021,1.05348E+11,-15.84,0,9.34,-0.08,-0.05,67.5,6150.334803,0.625927745,6785.901992,0.473643447,6210.278423,61.02337639,11000,-9.090909091,10000,23.85,-3850,3.08,27.32,2.76,0.5
273060,(주)와이즈버즈,2017-08-07,2021,1.0533E+11,0,0,16.67,3.72,2.29,62.2,339.5476522,5.523384819,1745,0.269340974,1705,29.91202346,1745,26.93409742,2215,0,77.68817204,2.89,83.06,8.58,0
24910,경창산업(주),1994-12-29,2021,1.05129E+11,34.01,0,5.26,12.61,1.86,488.55,780,2.762820513,1755,0.672364672,2500,17.4,2855,2.802101576,2935,17.58,13.08485329,1.65,1.94,0.25,0
170920,엘티씨(주),2013-10-08,2021,1.05054E+11,-44.07,0,-19.69,-3.03,-2.06,44.09,8748.957765,0.497321207,11393.33728,0.149794803,11685.76209,12.10223093,13150,-0.380228137,13100,0,-37.95379538,1.15,8.65,1.69,0.76
192410,(주)더에이치큐,2014-08-14,2021,1.04805E+11,117.82,0,19.86,5.6,2.9,142.3,345.7880036,9.512221253,2553.26827,0.42366552,2276.815524,59.65281164,4505.630802,-19.32317227,3635,0,55,3.08,266.47,6.7,0
36640,(주)에이치알에스,2000-05-30,2021,1.04671E+11,21.21,233.17,18.93,14.81,12.45,17.42,3540,0.807909605,3470,0.844380403,5660,13.07420495,5860,9.215017065,6400,10.77,8.642808913,1.28,11.09,1.61,2.34
109860,동일금속(주),2009-07-28,2021,1.0465E+11,-9.86,76.86,3.43,4.95,4.56,9.2,10850,0.377880184,10600,0.410377358,11550,29.43722944,12300,21.54471545,14950,16.1,16.56565657,0.82,16.23,1.78,2.01
41650,상신브레이크(주),2004-10-27,2021,1.04566E+11,13.66,85.75,5.48,4.09,2.16,85.76,2270,1.145374449,2445,0.991820041,3210,51.71339564,4185,16.36798088,4870,39.02,13.44743276,0.55,5.27,0.38,1.03
222110,(주)팬젠,2016-03-11,2021,1.04455E+11,-21.84,0,-70.99,-11.04,-5.18,100.63,6985.403024,0.401493939,7861.967181,0.245235419,9172.295045,6.734464516,8561.790545,14.34524062,9790,0,-60.14492754,6.64,0,15.25,0
38870,에코바이오홀딩스(주),2001-05-29,2021,1.04151E+11,27.99,-3.15,13.13,7.31,5.72,37.12,7260,0.23553719,8600,0.043023256,9680,-7.334710744,8410,6.658739596,8970,26.78,22.43502052,1.64,0,6.4,0
9300,삼아제약(주),2000-07-19,2021,1.0415E+11,-10.19,0,4.66,-0.16,-0.14,8.93,16550,-0.012084592,18750,-0.128,16550,-1.208459215,14750,10.84745763,16350,856.22,-393.75,0.63,10.96,1.94,1.83
138690,(주)엘아이에스,2011-06-02,2021,1.04073E+11,-73.85,0,-106.77,-84.5,-17.18,829.91,9096.768667,-0.288758433,7502.59234,-0.137631407,5798.81639,11.57449322,5530,16.99819168,6470,24.18,-2.639053254,2.23,0,0.51,0
32940,(주)원익,1997-07-18,2021,1.03883E+11,2.69,0,10.25,1.93,1.36,46.88,3290,0.73556231,3400,0.679411765,4770,19.70649895,5400,5.740740741,5710,9.5,48.1865285,0.93,20.4,2.25,0
50090,(주)휘닉스소재,2004-06-29,2021,1.03672E+11,-2.06,0,-32.08,-5.88,-3.7,66.22,501,1.614770459,591,1.216582064,1145,14.41048035,1360,-3.676470588,1310,0,-62.92517007,3.7,141.39,10.25,0
96690,(주)에이루트,2010-12-01,2021,1.03208E+11,70.49,0,-0.7,-19.56,-13.49,56.91,2891.529425,1.777077048,3777.055435,1.125994743,5580.585902,43.89170137,6630,21.11613876,8030,0,-5.470347648,1.07,0,4.87,0
131220,(주)대한과학,2011-10-11,2021,1.02872E+11,-2.29,70.45,6.25,4.39,3.41,27.9,5390,1.560296846,8630,0.599073001,20700,-33.33333333,12650,9.090909091,13800,89.03,82.46013667,3.62,31.98,2.47,0.43
21880,메이슨캐피탈(주),1996-09-02,2021,1.02805E+11,-52.65,0,-61,-1.83,-1.52,18.59,205.9994448,2.30097977,227.649068,1.98705374,280.7890522,142.1746841,419.2154307,62.20776962,680,41.21,-114.2076503,2.09,6.39,12.1,0
97800,(주)윈팩,2013-03-07,2021,1.02626E+11,-16.61,0,-7.15,-10.16,-3.9,154.01,1409.440922,0.773752955,1478.259817,0.691177675,1735.047052,44.08831146,2711.567276,-7.80239819,2500,18.6,-18.11023622,1.84,5.82,0.87,0
2920,유성기업(주),1988-10-10,2021,1.02493E+11,30.5,38.78,-1.41,3.32,2.42,40.1,2400,0.645833333,2660,0.484962406,2750,43.63636364,3135,25.99681021,3950,0,15.36144578,0.51,5.65,0.43,3.04
73110,(주)엘엠에스,2007-10-12,2021,1.02301E+11,-19.44,0,-7.26,-1.03,-0.42,133.9,10000,0.15,11450,0.004366812,13450,-14.49814126,10500,9.523809524,11500,0,-116.5048544,1.2,6.24,1.11,1.74
3310,대주산업(주),1992-08-01,2021,1.02107E+11,-1.97,-20.21,3.89,2,1.22,58.98,1140,1.530701754,1760,0.639204545,2185,32.03661327,2145,34.4988345,2885,26.47,93,1.86,23.9,1.2,1.21
21650,(주)한국큐빅,2003-01-24,2021,1.01701E+11,34.21,41.19,21.05,4.27,4.02,7.74,2410,1.580912863,3690,0.685636856,3950,57.46835443,5460,13.91941392,6220,21.1,30.91334895,1.32,24.84,3.1,0.8
226440,(주)한송네오텍,2015-10-06,2021,1.01692E+11,186.87,0,-7.42,-4.02,-2.2,63.91,954.5175237,0.980057938,1276.425844,0.480697065,1625.233526,16.29098031,1680,12.5,1890,0,-68.90547264,2.77,0,5.26,0
17370,(주)우신시스템,2002-05-28,2021,1.01643E+11,34.54,0,-10.97,-3.92,-1.95,108.07,2650,1.094339623,3170,0.750788644,3565,55.6802244,5800,-4.310344828,5550,0,-26.2755102,1.03,9.92,0.87,0
42940,(주)상지카일룸,2000-10-19,2021,1.01498E+11,-33.81,0,-24.2,-34.71,-16.03,91.94,1219.482212,0.37353377,1355.928585,0.235315797,1150.367568,45.60563485,1341.069033,24.9003563,1675,0,-4.119850187,1.43,0,5.62,0
217480,(주)에스디생명공학,2017-03-02,2021,1.01204E+11,-24.87,0,-48.55,-36.59,-21.49,133.57,4400,0.026136364,6220,-0.274115756,4745,-4.847207587,4730,-4.545454545,4515,0,-3.252254714,1.19,0,1.01,0
43260,성호전자(주),2001-11-29,2021,1.01203E+11,30.22,-60.01,1.37,2.56,1.2,97.55,399.2711251,3.746148371,603.239346,2.141373342,1504.748128,25.93469725,1860,1.88172043,1895,6.77,52.734375,1.35,38.96,1.37,0
24120,KB오토시스(주),1994-12-07,2021,1.012E+11,15.57,187.79,3.23,2.72,1.97,39.71,6430,0.368584759,6290,0.399046105,7420,18.59838275,9800,-10.20408163,8800,46.92,35.29411765,0.96,15.44,0.87,1.93
18470,조일알미늄(주),1988-11-22,2021,1.0111E+11,27.16,0,3.47,4.69,1.86,144.97,369.8119805,1.66892381,436.9260066,1.258963726,424.5989406,132.4546544,507.6903692,94.40983321,987,0,15.7782516,0.74,46.32,0.25,0
26940,부국철강(주),2008-10-14,2021,1.01E+11,49.26,56335.64,6.63,5.04,4.42,18.01,4440,0.137387387,5190,-0.026974952,4455,13.35578002,4170,21.10311751,5050,125.06,17.65873016,0.89,15.14,0.73,1.49
128660,(주)피제이메탈,2010-12-13,2021,1.00826E+11,66.8,1525.86,9.85,16.73,10.51,63.47,1855,1.191374663,2080,0.954326923,2285,77.89934354,2605,56.04606526,4065,21.23,14.16616856,2.37,33.65,0.79,2.95
37350,(주)성도이엔지,2000-01-11,2021,1.004E+11,-0.26,139.02,3.4,5.24,2.35,66.92,3600,0.802777778,4270,0.519906323,4530,43.26710817,5880,10.37414966,6490,1.46,10.8778626,0.57,0,0.3,3.08
255220,에스지이(주),2018-01-26,2021,1.00357E+11,16.13,0,0.53,-18.32,-5,271.3,1854.196145,0.32672048,1989.210427,0.236671579,1678.677578,46.54392438,1729.414796,42.24464864,2460,0,-7.587336245,1.39,5.89,0.8,0
108860,(주)셀바스에이아이,2009-12-10,2021,1.00244E+11,52.27,-38.21,17.1,3.06,2.08,44.18,2690,0.689591078,2750,0.652727273,2790,62.90322581,3330,36.48648649,4545,35.39,70.91503268,2.17,0,7.33,0
258790,소프트캠프(주),2017-04-27,2021,1.00215E+11,-10.86,0,-13.11,-10.58,-8.17,31.1,1705,1.351906158,2635,0.521821632,3505,14.40798859,3325,20.60150376,4010,79.47,-58.69565217,6.21,92.37,5.46,0
4450,삼화왕관(주),1976-05-28,2021,1.00071E+11,5.25,8.23,8.57,3.05,1.95,55.15,42700,0.087822014,38850,0.195624196,39400,17.89340102,38300,21.27937337,46450,56.72,23.27868852,0.71,8.57,0.94,2.69
138070,(주)신진에스엠,2011-11-28,2021,1.0004E+11,19.73,58.37,6.16,2.02,1.4,44.07,4000,1.7875,4550,1.450549451,4730,135.7293869,5890,89.30390492,11150,0,72.27722772,1.46,21.35,2.83,0.63
69730,디에스알제강(주),2003-01-28,2021,99936000000,8.14,-56.54,-0.85,1.39,0.97,46.05,3805,0.8239159,4395,0.579067122,4885,42.06755374,5510,25.95281307,6940,18.93,48.92086331,0.68,7.85,0.57,0.58
264850,(주)이랜시스,2017-06-01,2021,99912546700,24.2,17.88,10.48,8.47,5.21,56.42,1759.433056,0.975068042,2100,0.654761905,2215,56.88487585,2410,44.19087137,3475,37.26,42.26682409,3.58,51.78,2.29,1.15
204630,(주)스튜디오산타클로스엔터테인먼트,2014-12-29,2021,99701299175,44.52,0,-14.8,-26.73,-10.38,302.05,3527.683898,-0.040446906,2127.68793,0.590928798,2335,44.96788009,3000,12.83333333,3385,0,-11.63486719,3.11,0,6.66,0
24740,한일단조공업(주),1996-11-29,2021,99538122240,27.21,0,-2.29,-1.36,-0.65,115.67,1695,0.96460177,1895,0.757255937,1915,73.89033943,2045,62.83618582,3330,0,-70.58823529,0.96,8.74,0.79,0
6050,(주)국영지앤엠,1994-10-07,2021,99102490120,-6.51,0,-1.7,-0.9,-0.69,32.69,2555,0.111545988,2800,0.014285714,2770,2.527075812,2850,-0.350877193,2840,0,-215.5555556,1.94,18.03,1.54,0
215790,(주)이노인스트루먼트,2015-05-08,2021,99096546540,-40.33,467.26,-19.39,6.75,6.3,4.04,1705,0.442815249,1870,0.315508021,2290,7.423580786,2245,9.576837416,2460,18.33,19.40740741,1.31,30.7,15.43,0
23770,(주)플레이위드,1994-11-07,2021,98785054150,-75.72,-82.01,9.8,6.27,1.71,252.85,11644.89635,-0.025324086,9710,0.168898043,9200,23.36956522,9580,18.47599165,11350,7.4,47.68740032,2.99,15.73,2.3,2.64
79970,(주)투비소프트,2010-06-01,2021,98350843900,-9.94,0,-4.35,-21.7,-15,43.83,1276.873522,1.075381747,1868.177367,0.418494864,2523.75337,5.002336251,2390,10.87866109,2650,0,-10.13824885,2.2,20.92,3.04,0
52670,(주)제일바이오,2002-01-24,2021,98310591000,-11.71,75.91,-7.29,4.5,4.22,6.08,4165.942304,-0.189859159,3939.364478,-0.143262824,3898.16851,-13.42087979,3656.142195,-7.689585915,3375,50.94,29.55555556,1.33,0,2.66,0
37400,우리조명(주),1999-12-16,2021,98249481340,10.19,-23.66,8.27,0.4,0.31,27.16,995.0745984,2.808759671,1658.457664,1.285255803,1999.763444,89.52241632,2696.796375,40.53712155,3790,4.11,212.5,0.85,36.19,3.65,0
52220,(주)아이엠비씨,2005-01-21,2021,98210000000,0.4,-40.18,5.1,1.09,0.89,22.18,2665,0.602251407,2645,0.61436673,4465,-4.367301232,4620,-7.575757576,4270,101.51,167.8899083,1.83,39.58,2.81,0
5110,(주)한창,1976-06-01,2021,98181695430,-40.79,0,-88.24,-23.35,-7.5,271.28,1101.678733,0.334327291,703.1991913,1.09044609,1480,-0.675675676,1225,20,1470,0,-20.38543897,4.76,0,16.78,0
90080,평화산업(주),2006-06-02,2021,98000532315,43.33,0,3.71,16.97,2.66,552.76,1215,0.469135802,1150,0.552173913,1185,50.63291139,1100,62.27272727,1785,0,21.44961697,3.64,4.75,0.29,0
92600,(주)앤씨앤,2007-06-26,2021,97720087500,20.81,395.9,6.32,6.37,3.88,81.79,2370,0.96835443,4335,0.076124567,4315,8.111239861,4645,0.430570506,4665,0,27.47252747,1.75,24.74,1.21,0
215480,(주)토박스코리아,2015-05-13,2021,97591821670,9.55,0,7.77,4.69,3.82,9.59,940.6487844,1.158084966,855.5221976,1.372819789,1091.103199,86.05022903,1308.273219,55.16636517,2030,0,87.63326226,4.11,20.16,3.61,0
214680,(주)디알텍,2015-04-20,2021,97341558225,27.78,0,6.31,6.05,3.13,102.37,1433.606912,0.300914487,1483.212688,0.257405641,1408.804024,32.38179106,1527.857886,22.06632682,1865,0,43.47107438,2.63,0,2.03,0
83500,에프엔에스테크(주),2017-02-27,2021,97274375200,104.14,-32.05,3.32,2.88,1.59,39.38,8052.906059,0.440473776,8350,0.389221557,12200,-4.918032787,12200,-4.918032787,11600,12.03,59.375,1.71,4.57,1.06,1.72
118000,우리들휴브레인(주),2009-12-30,2021,97211690400,172.24,325.92,-15.95,14.5,8.7,79.86,2131.668455,-0.148554272,4239.14801,-0.571847929,2677.109009,-32.20298488,2371.288121,-23.45932221,1815,9.34,8.482758621,1.23,0,13.81,0
43340,(주)에쎈테크,2000-08-29,2021,97200000000,9.86,0,-5.84,-7.65,-3.26,221.97,1220,0.106557377,1110,0.216216216,1165,15.87982833,1260,7.142857143,1350,0,-46.53594771,3.56,58.77,1.94,0
224060,(주)코디엠,2015-12-29,2021,97133262606,58.96,0,-5.26,-10.18,-7.64,27.4,239.8350411,0.538557495,175.2126282,1.106012585,455,-18.9010989,335,10.14925373,369,0,-11.78781925,1.2,0,3.47,0
196450,(주)코아시아옵틱스,2014-06-02,2021,96896671100,4.48,0,-4.67,1.84,1.37,16.73,1428.393048,0.645205431,1435.377855,0.637199565,1435.377855,63.71995653,2055,14.35523114,2350,0,281.5217391,5.18,82.37,4.2,0
43100,(주)솔고바이오메디칼,2000-08-08,2021,96607140720,6.55,-81.83,2.63,1.31,0.81,66.7,372.644909,3.266796518,372.644909,3.266796518,372.644909,326.6796518,372.644909,326.6796518,1590,54.39,216.7938931,2.84,0,5.51,0
36180,지더블유바이텍(주),1999-12-21,2021,96591400125,13.49,0,0.91,3.02,0.92,132.49,712.49918,3.554391206,899.0526669,2.609354735,1130.378613,187.0719564,1130.378613,187.0719564,3245,0,237.7483444,7.18,0,1.73,0
32980,바이온(주),1997-08-06,2021,96337118880,-39.14,0,-62.52,-8.33,-6.66,30.63,911.3350782,0.580099389,1300.643267,0.10714447,1309.19023,9.991654896,1356.114611,6.18571528,1440,0,-28.93157263,2.41,19.74,5.77,0
58730,다스코(주),2004-08-02,2021,96170000000,-1.31,0,-6.26,-5.46,-2.7,135.15,4572.760736,0.290249007,5082.944785,0.16074446,4742.822086,24.39850986,4837.300613,21.96885146,5900,0,-14.1025641,0.77,8.72,0.46,0
62860,(주)티엘아이,2006-07-25,2021,95567929600,4.28,0,-11.11,-0.71,-0.64,8.4,6000,0.613333333,7260,0.333333333,8200,18.04878049,11300,-14.33628319,9680,0,-218.3098592,1.55,0,2.75,0
101730,(주)위메이드맥스,2009-06-03,2021,95563591750,-15.6,0,0.69,0.68,0.59,9.37,3623.800171,0.669518106,3085.345465,0.960882523,1558.826374,288.1124993,6210,-2.576489533,6050,0,538.2352941,3.66,0,8.46,0
12320,(주)경동인베스트,1997-03-07,2021,95428678050,5.33,-66.25,32.57,0.24,0.23,0.29,27900,0.446236559,26850,0.502793296,31200,29.32692308,40600,-0.615763547,40350,72.86,129.1666667,0.31,0,12.39,1.24
250930,(주)예선테크,2016-09-29,2021,95206269400,36.18,41.33,1.21,10.63,5.69,93.05,2055,0.403892944,2555,0.129158513,2545,13.35952849,2585,11.60541586,2885,56.57,31.70272813,3.37,0,4.98,1.04
97870,효성오앤비(주),2008-04-08,2021,95088000000,0.47,47.44,5.25,3.34,2.93,12.86,6390,0.752738654,8060,0.389578164,7570,47.95244386,8280,35.26570048,11200,64.09,47.90419162,1.6,9.2,3.3,0.89
80520,(주)오디텍,2007-10-08,2021,95030066810,34.16,374.11,6.89,2.67,2.48,8.24,4000,1.0225,4675,0.730481283,5260,53.80228137,7430,8.882907133,8090,14.45,30.33707865,0.81,15.83,2.56,1.24
1080,만호제강(주),1977-06-18,2021,94827500000,-0.24,30.25,0.9,0.94,0.86,10.68,13600,0.680147059,14800,0.543918919,17500,30.57142857,20250,12.83950617,22850,57.39,43.61702128,0.41,11.94,0.49,0.88
66410,(주)버킷스튜디오,2003-12-19,2021,94784688200,52.46,3095.93,-4.13,15.74,7.84,138.41,1339.407825,0.717176768,1370.110583,0.678696616,1606.704314,43.15017271,1870,22.99465241,2300,0,10.35578145,1.63,0,3.46,0
66670,(주)디스플레이테크,2002-12-30,2021,94768024260,179.25,0,1.25,-2.61,-2.25,21.65,3245,0.562403698,3480,0.456896552,3755,35.01997337,4895,3.575076609,5070,24.86,-24.13793103,0.63,6.92,2.62,1.58
66900,(주)디에이피,2004-05-14,2021,94730854995,2.23,76.98,0.38,0.88,0.39,120.85,2705,0.53974122,3910,0.065217391,4045,2.966625464,4540,-8.259911894,4165,18.89,102.2727273,0.9,4.59,0.31,0
54090,(주)삼진엘앤디,2004-02-06,2021,94595489280,21.33,0,-5.47,-0.93,-0.64,51.14,2655,0.427495292,3235,0.171561051,3635,4.264099037,3800,-0.263157895,3790,0,-120.4301075,1.12,0,1.45,1.98
299170,(주)더블유에스아이,2018-09-21,2021,94584810305,0,0,23.96,7.86,6.99,12.45,308.7783509,9.476770765,296.1902647,9.922033523,3336.463375,-3.041045681,2795,15.74239714,3235,0,47.32824427,3.72,428.87,3.62,0
37030,(주)파워넷,2018-06-07,2021,94383969680,60.6,207.53,4.67,3.04,1.54,108.15,3758.263292,0.521979583,4697.829116,0.217583667,5706.588474,0.235018282,6180,-7.443365696,5720,7313.79,42.76315789,1.3,32.22,0.63,0
54040,한국컴퓨터(주),2002-01-15,2021,94338472300,28.67,27.73,5.32,1.96,1.69,12.27,2325,1.524731183,2425,1.420618557,2900,102.4137931,4635,26.64509169,5870,178.02,48.97959184,0.96,24.32,2.6,2.56
88910,(주)동우팜투테이블,2006-06-23,2021,94156779780,5.53,0,-2.05,0.96,0.71,52.21,3315,0.099547511,3150,0.157142857,3335,9.295352324,3425,6.423357664,3645,0,52.08333333,0.5,0,0.34,0
35200,(주)프럼파스트,2002-01-15,2021,94094805300,11.25,18.95,8.54,3.27,2.96,11.17,2870,2.369337979,4140,1.335748792,4620,109.3073593,4810,101.039501,9670,63.06,84.09785933,2.75,22.91,3.87,0.52
11700,한신기계공업(주),1987-07-24,2021,94093837900,5.47,10.22,9.24,2.69,2.42,11.29,1225,1.367346939,1580,0.835443038,1630,77.91411043,2340,23.93162393,2900,27.19,41.26394052,1.11,15.33,1.88,1.21
60540,(주)에스에이티,2006-11-28,2021,94079901600,38.12,146.35,30.66,3.71,3.45,8.65,1655,1.175226586,2245,0.603563474,2550,41.17647059,2465,46.04462475,3600,44.51,33.69272237,1.25,115.02,5.63,1.39
69920,(주)아이에스이커머스,2007-12-05,2021,94007957680,-63.32,0,-64.83,93.89,62.27,30.58,4220,-0.137440758,3845,-0.053315995,3980,-8.542713568,4000,-9,3640,0,4.654382788,4.37,0,4.53,0
250060,(주)모비스,2016-09-08,2021,93940236880,110,0,-183.91,-9.88,-7.15,61.54,2395,0.219206681,2470,0.182186235,2545,14.73477407,2850,2.456140351,2920,0,-43.82591093,4.33,0,121.7,0
123700,(주)에스제이엠,2010-05-31,2021,93785436980,19.47,94.84,-5.45,3.4,3.03,13.98,2650,1.267924528,2570,1.338521401,3295,82.39757208,4095,46.76434676,6010,34.94,20.29411765,0.69,14.54,1.59,0.83
5860,한일사료(주),1994-11-07,2021,93386733450,9.48,0,0.92,0.82,0.47,62.16,1775,0.335211268,1725,0.373913043,1765,34.2776204,1940,22.16494845,2370,87.37,251.2195122,2.06,39.82,0.87,1.05
173940,(주)에프엔씨엔터테인먼트,2014-12-04,2021,93371720000,-7.84,0,-9.89,-8.59,-4.52,128.41,6210,0.046698873,6050,0.074380165,5880,10.54421769,6010,8.153078203,6500,0,-21.18742724,1.82,3.7,1.79,0
49520,유아이엘(주),2001-08-02,2021,93348450760,-30.87,0,-29.04,-7.6,-6.54,22.89,4005,0.069912609,3770,0.136604775,3915,9.45083014,4250,0.823529412,4285,14.26,-11.97368421,0.91,21.17,1.87,0
126640,(주)화신정공,2010-08-31,2021,93117150720,13.65,-7.57,3.19,3.74,2.17,60.61,1045,1.449760766,1270,1.015748031,1750,46.28571429,2210,15.83710407,2560,19.32,29.14438503,1.09,5.87,0.38,1.17
53450,(주)세코닉스,2001-08-09,2021,93069669280,44.47,0,1.35,2.33,0.77,269.96,4030.580507,0.597784733,4385.85964,0.468355244,6374.699184,1.024374856,6415.021726,0.38937162,6440,0,57.08154506,1.33,0,0.27,0
147830,제룡산업(주),2012-02-13,2021,92900000000,22.07,-8.06,20.13,6.39,5.77,12.43,4570,1.032822757,5240,0.772900763,5860,58.53242321,6920,34.24855491,9290,16.32,23.63067293,1.51,24.84,3.5,1.61
53620,(주)태양,2001-08-07,2021,92880000000,-0.54,-66.12,2.04,1.37,1.09,25.08,8740,0.235697941,8490,0.272084806,8470,27.50885478,11450,-5.676855895,10800,12.97,43.06569343,0.59,5.61,0.66,1.39
218150,(주)미래생명자원,2015-06-18,2021,92796997160,20.44,-16.35,4.63,1.67,1.14,67.67,3310,0.501510574,3010,0.651162791,3010,65.11627907,5220,-4.789272031,4970,90.68,181.4371257,3.03,36.43,2.89,0
150840,(주)인트로메딕,2013-12-19,2021,92787661755,88.95,0,-60.05,-10.76,-6.39,59.52,1638.052925,0.565883471,2078.349612,0.234152322,2861.657481,-10.36663132,1925.115032,33.23879128,2565,0,-31.50557621,3.39,0,13.53,0
149980,(주)하이로닉,2014-12-17,2021,92777967100,42.81,208.46,20.91,5.86,5.54,6.78,4715,0.395546129,3810,0.727034121,5190,26.7822736,5900,11.52542373,6580,29.32,35.15358362,2.06,64.02,8.7,0.74
71280,로체시스템즈(주),2003-11-14,2021,92544448150,-37.1,21.41,10.23,5.44,2.99,55.65,4515,0.339977852,5450,0.110091743,6450,-6.201550388,6100,-0.819672131,6050,12.28,23.52941176,1.28,5.06,0.51,0
290120,(주)대유에이피,2018-12-07,2021,92520570500,3.67,-28.19,6.34,2.35,0.69,262.78,5729.593075,0.483525948,6559.714331,0.295788135,7469.674703,13.79344265,7000,21.42857143,8500,36.32,84.68085106,1.99,5.14,0.68,2.35
219130,(주)타이거일렉,2015-09-25,2021,92504348500,11.17,-77.65,1.06,1.6,1.15,38.26,9700,0.510309278,14400,0.017361111,15000,-2.333333333,11200,30.80357143,14650,20.91,120,1.92,8.93,2.12,0
119650,케이씨코트렐(주),2010-01-29,2021,92430000000,-20.84,0,1.85,23.42,3.62,1195.75,5420,0.311808118,6120,0.161764706,10800,-34.16666667,9650,-26.32124352,7110,0,44.27839453,10.37,0,0.3,0
123840,(주)한일진공,2010-10-05,2021,92401052860,-34.32,0,-58.65,-2.12,-1.96,9.48,486.9799959,1.423097478,1149.699822,0.02635486,1175,0.425531915,1080,9.259259259,1180,20.02,-33.96226415,0.72,0,7.75,0
104200,(주)엔에이치엔벅스,2009-10-06,2021,92227361000,-3.57,-75.69,3.29,0.55,0.41,33.78,4540,0.370044053,4625,0.344864865,5370,15.82867784,6550,-5.038167939,6220,0,278.1818182,1.53,33.87,1.36,0
52900,(주)케이엠에이치하이텍,2005-01-18,2021,92130005535,19.98,-4.27,6.09,2.07,1.38,48.52,1265,0.553359684,1380,0.423913043,1625,20.92307692,1995,-1.503759398,1965,61.23,59.42028986,1.23,49.06,1.23,0
3010,(주)혜인,1988-09-20,2021,91913160810,3.84,0,2.66,1.99,1,77,4975,0.453266332,5010,0.443113772,5190,39.30635838,7530,-3.984063745,7230,16.95,45.22613065,0.9,4.72,0.42,1.66
9310,참엔지니어링(주),1987-11-12,2021,91899773420,95.71,0,-5.42,-5.03,-1.64,179.05,1276.148513,0.296871001,1258.104346,0.315471173,1477.773359,11.99281605,1557.653,6.249594719,1655,18.39,-38.96620278,1.96,10.4,0.85,0
51380,(주)피씨디렉트,2002-02-15,2021,91639005200,16.55,147.03,4.67,14.54,7.86,83.97,9370,0.275346852,10900,0.096330275,11300,5.752212389,10500,13.80952381,11950,15.07,15.19944979,2.21,19.38,0.29,1.26
1020,페이퍼코리아(주),1976-05-24,2021,91573657525,19.14,0,3.11,-19.83,-1.09,2030.54,1084.909563,1.23520935,1578.47357,0.536294332,2312.484415,4.865571616,2269.291293,6.861556623,2425,346.43,-22.33988906,4.43,1.99,0.35,0
7120,(주)미래아이앤지,1999-11-26,2021,91545292636,58.88,-86.94,27.24,2.75,2.65,3.97,394,0.794416244,346,1.043352601,394,79.44162437,519,36.22350674,707,4.7,37.45454545,1.03,31.74,15.86,0
101000,(주)상상인인더스트리,2009-11-06,2021,91254504000,122.06,-94.79,0.95,0.38,0.25,51.2,782.083607,0.630260484,685.650221,0.859548733,681.2266712,87.1623725,914.871436,39.3638439,1275,55.87,800,3.04,0,2.89,0
56360,코위버(주),2001-12-04,2021,91110240000,-25.38,-44.22,-0.9,0.8,0.66,18.77,9650,-0.03626943,10050,-0.074626866,10050,-7.462686567,9250,0.540540541,9300,15.46,93.75,0.75,9.35,1.13,0.86
119850,(주)지엔씨에너지,2013-10-02,2021,90962466770,-26.16,-20.91,4.64,3.95,2.58,48.87,4854.39838,0.139173089,6132.393055,-0.098231318,6102.672249,-9.383958791,5706.39483,-3.091178151,5530,21.62,28.35443038,1.12,5.33,0.77,0.9
65060,(주)지엔코,2002-05-28,2021,90951464832,8.08,0,1.24,-3.85,-1.91,117.27,1160,-0.2,1140,-0.185964912,1065,-12.86384977,983,-5.595116989,928,0,-31.94805195,1.23,0,1.1,0
153490,우리이앤엘(주),2013-02-05,2021,90862200000,36.92,134.86,3.36,4.11,2.42,87.08,856.8686869,1.059825533,953.7995338,0.85049367,1502.428127,17.47650139,1289.180264,36.90870463,1765,0,31.63017032,1.3,5.81,0.77,0
104040,(주)대성파인텍,2009-01-23,2021,90773714900,10.06,15.49,6.08,1.43,0.86,57.38,1335,1.172284644,1590,0.823899371,2160,34.25925926,2755,5.263157895,2900,57.38,118.1818182,1.69,76.44,2.83,0
252500,(주)세화피앤씨,2016-11-02,2021,90751478125,-2.05,-32.67,13.06,6.23,5.49,11.61,5680,-0.229753521,4055,0.07891492,3905,12.03585147,3885,12.61261261,4375,21.2,48.47512039,3.02,11.17,2.48,0.69
54180,(주)메디콕스,2001-10-16,2021,90711783640,-19,0,-50.15,-12.69,-6.14,89.81,535.9416965,1.593565698,1504.442455,-0.076069679,1183.520694,17.44619313,992.413953,40.06252086,1390,0,-13.15996848,1.67,0,3.76,0
177830,(주)파버나인,2014-08-04,2021,90587731520,5.41,80.51,5.54,3.37,1.86,64.41,4954.261932,0.287780115,5127.512121,0.244268146,5117.981429,24.65852189,5585.286008,14.2287072,6380,48.07,43.91691395,1.48,17.72,0.96,0
