회사명,거래소코드,회계년도,매출액증가율(IFRS),순이익증가율(IFRS),매출액정상영업이익률(IFRS),자기자본순이익률(IFRS),총자본순이익률(IFRS),부채비율(IFRS),차입금의존도(IFRS),자본(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS),당기순이익(손실)(IFRS),상장일,보통주자본금(IFRS),우선주자본금(IFRS)
(주)와이엠텍,273640,2021/06,,,,,,,,28615842,3524168,3018120,2021/09/10,2387500,0
(주)와이오엠,066430,2021/06,11.69,-88.31,0.97,1.78,1.03,90.89,34.33,18071543,171292,308939,2002/12/24,7927868,0
(주)와이오엠,066430,2020/06,-18.97,-0.25,3.98,17.68,6.74,54.9,24.98,16618125,629539,2641717,2002/12/24,7416623,0
(주)와이오엠,066430,2019/06,26.77,0,-1.05,0,5.61,296.47,53.61,13272686,-203790,2648300,2002/12/24,6097791,0
(주)와이오엠,066430,2018/06,1.14,0,2.04,0,-73.34,0,37.03,-10955575,314566,-20301484,2002/12/24,5781767,0
(주)와이제이엠게임즈,193250,2020/06,-64.64,73.31,-110.57,0.95,0.7,18.8,10.33,54169410,-2257032,496400,2014/12/29,5414724,0
(주)와이제이엠게임즈,193250,2021/06,129.94,0,-44.89,-0.07,-0.06,11.45,7.79,54352695,-2107175,-35568,2014/12/29,5718356,0
(주)와이제이엠게임즈,193250,2018/06,113.26,0,0.9,-0.39,-0.31,45.07,17.78,65769739,69432,-274377,2014/12/29,4563660,0
(주)와이제이엠게임즈,193250,2019/06,-24.91,0,-43.65,0.49,0.33,55.11,24.74,50127253,-2520256,286429,2014/12/29,4563660,0
(주)와이즈버즈,273060,2021/06,0,0,16.67,3.72,2.29,62.2,7.37,37856734,1013032,1407508,2017/08/07,4755297,0
(주)와이즈버즈,273060,2020/06,0,-65.51,0,0.2,0.19,6.77,,14255166,,28655,2017/08/07,751000,0
(주)와이즈버즈,273060,2018/06,,,,,,,,13992995,,56117,2017/08/07,751000,0
(주)와이즈버즈,273060,2019/06,0,0,0,0.59,0.55,6.7,,14163024,,83087,2017/08/07,751000,0
(주)와이지-원,019210,2019/06,9.51,-2.35,11.24,3.37,1.45,138.37,47.24,310932905,19798092,10204224,1997/08/06,15253199,757094
(주)와이지-원,019210,2020/06,-23.53,0,2.72,-1.44,-0.61,136.95,48.84,294753803,3663714,-4359424,1997/08/06,15286910,723424
(주)와이지-원,019210,2021/06,6.69,0,10.94,2.3,0.93,161.12,53.08,270739298,15714739,6507962,1997/08/06,15286910,2533378
(주)와이지-원,019210,2018/06,10.19,-13.8,11.95,3.77,1.67,125.64,42.64,295223283,19212031,10450074,1997/08/06,15253199,757094
(주)와이지엔터테인먼트,122870,2019/06,-15.89,103.76,1.07,1.33,1.01,32.71,15.54,348238939,851826,4547143,2011/11/23,9098804,160193
(주)와이지엔터테인먼트,122870,2021/06,75.17,331.57,14.16,7.36,6.49,16.4,0.81,380412284,15533812,26371944,2011/11/23,9216935,160192
(주)와이지엔터테인먼트,122870,2020/06,-21.27,34.39,3.37,1.78,1.47,10.05,0.81,336641967,2111224,6110706,2011/11/23,9102405,160192
(주)와이지엔터테인먼트,122870,2018/06,-31.79,-80.86,3.63,0.68,0.51,31.69,14.92,333124272,3430519,2231607,2011/11/23,9092854,160193
(주)와이지플러스,037270,2021/06,77.53,0,4.23,0.59,0.45,43.18,2.96,108175483,2105755,563865,2003/08/01,32339705,0
(주)와이지플러스,037270,2018/06,26.08,0,-6.42,-0.87,-0.82,7.78,2.24,99725766,-877851,-904304,2003/08/01,29710352,0
(주)와이지플러스,037270,2020/06,-12.19,0,-1.73,-0.26,-0.22,17.36,2.96,82829980,-484252,-240057,2003/08/01,29710352,0
(주)와이지플러스,037270,2019/06,133.85,0,1.48,2.37,2.15,12.66,2.89,104422151,472806,2420320,2003/08/01,29710352,0
(주)와이투솔루션,011690,2021/06,3.17,0,-2.27,4.13,2.5,22.74,0.02,94394130,-1114354,2862500,1995/12/21,73617819,0
(주)와이투솔루션,011690,2019/06,-7.38,0,-7.7,-3.94,-2.41,72.57,30.4,113866968,-3337917,-4948159,1995/12/21,29084601,0
(주)와이투솔루션,011690,2020/06,9.87,0,-6.8,-59.14,-30.25,154.47,41.46,44347616,-3238451,-46785726,1995/12/21,29247101,0
(주)와이투솔루션,011690,2018/06,3.58,0,-10.97,-5.28,-3.11,55.87,24.09,137355071,-5132142,-5813796,1995/12/21,27896055,0
(주)와이티엔,040300,2020/06,-2.31,0,-8.5,0.98,0.65,51.74,0.37,186964560,-4608134,1806677,2001/09/04,42000000,0
(주)와이티엔,040300,2021/06,11.36,31.89,-0.12,1.26,0.82,54.25,0.26,191437468,-72256,2382906,2001/09/04,42000000,0
(주)와이티엔,040300,2019/06,-5.76,0,-10.63,-2.49,-1.66,51,0.82,182675192,-5900371,-4641049,2001/09/04,42000000,0
(주)와이티엔,040300,2018/06,1.76,0,1.79,0.41,0.26,49.34,3,190386400,1055477,762651,2001/09/04,42000000,0
(주)와이팜,332570,2021/06,,,,,,,,87707208,359777,-5536668,2020/07/31,18570678,0
(주)용평리조트,070960,2020/06,7.08,0,-11.07,-2.47,-1.15,127.77,20.69,385500122,-6588268,-9721375,2016/05/27,240666665,0
(주)용평리조트,070960,2021/06,187,0,11.72,3.27,1.41,133.86,25.81,390140149,20002199,12662944,2016/05/27,240666665,0
(주)용평리조트,070960,2018/06,7.22,120.79,21.68,3.5,1.65,101.71,18.91,417849481,23600753,14280199,2016/05/27,240666665,0
(주)용평리조트,070960,2019/06,-48.97,0,-12.71,-2.36,-1.17,102.04,19.5,400649487,-7058977,-9664812,2016/05/27,240666665,0
(주)우리금융지주,316140,2020/06,0,0,93.09,3.05,2.9,4.9,,20914893000,0,637072000,2019/02/13,3611338000,0
(주)우리금융지주,316140,2021/06,0.95,0.98,92.97,3.03,2.86,6.69,,21594367000,0,643344000,2019/02/13,3611338000,0
(주)우리금융지주,316140,2019/06,,,,,,,,18613443000,0,647431000,2019/02/13,3400822000,0
(주)우리기술,032820,2020/06,94.04,0,-10.24,-5.78,-2.14,172.28,44.37,34282967,-1153059,-2058440,2000/06/22,52303242,0
(주)우리기술,032820,2019/06,-43.17,0,-69.32,-12.39,-4.93,169.09,49.13,36962718,-4024392,-4672529,2000/06/22,47815083,0
(주)우리기술,032820,2021/06,12.85,0,4.63,0.64,0.28,102.4,34.3,53296080,588935,280986,2000/06/22,66331854,0
(주)우리기술,032820,2018/06,-0.1,0,-5.22,-2.76,-1.16,134.42,44.55,38477560,-532930,-983306,2000/06/22,42699996,0
(주)우리넷,115440,2019/06,102.3,0,-8.49,-3.73,-2.28,65.73,28.63,50662211,-2021975,-1878769,2010/01/27,3182855,0
(주)우리넷,115440,2021/06,29.61,0,-2.3,-1.75,-1.25,66.27,22.1,58652062,-632086,-1118487,2010/01/27,4568472,0
(주)우리넷,115440,2018/06,35.72,0,-20.08,-3.39,-2.26,61.32,29.23,49952718,-2363777,-1621942,2010/01/27,3182855,0
(주)우리넷,115440,2020/06,-10.81,0,-19.4,-4.91,-3.56,17.26,8.67,68892466,-4121889,-2934511,2010/01/27,4568472,0
(주)우리로,046970,2019/06,571.38,0,0.34,-0.63,-0.32,135.56,45.87,34504506,170301,-230078,2012/11/27,12395560,0
(주)우리로,046970,2020/06,2.71,0,1.7,0.47,0.2,141.83,36.14,32225797,883111,157316,2012/11/27,13759790,0
(주)우리로,046970,2021/06,-8.23,1569.57,2.73,9.68,3.98,145.3,32.19,22060642,1298909,2626501,2012/11/27,14081748,0
(주)우리로,046970,2018/06,-6.66,0,8.54,10.46,6.51,58.07,28.88,38630519,641714,3952597,2012/11/27,12395560,0
(주)우성,006980,2020/06,15.5,0,0.63,-1.36,-0.73,80.95,21.86,158821175,1002687,-2067105,1988/10/10,15450000,0
(주)우성,006980,2021/06,25.8,0,0.06,-0.16,-0.08,98.47,25.72,162164597,125936,-251382,1988/10/10,15450000,0
(주)우성,006980,2019/06,15.44,0,-1.94,-2.24,-1.24,90.23,25.03,145587803,-2661810,-3347436,1988/10/10,15450000,0
(주)우성,006980,2018/06,3.18,0,-1.62,-1.31,-0.81,72.33,22,152858774,-1931582,-1996175,1988/10/10,15450000,0
(주)우신시스템,017370,2019/06,-15.05,4544.3,2.07,2.37,1.44,69.58,19.46,111563375,1234755,2597094,2002/05/28,9157027,0
(주)우신시스템,017370,2020/06,-20.81,-76.21,-2.97,0.58,0.32,94.75,26.44,99986789,-1408158,617969,2002/05/28,9157027,0
(주)우신시스템,017370,2021/06,34.54,0,-10.97,-3.92,-1.95,108.07,27.55,95165056,-6990354,-3820764,2002/05/28,9157027,0
(주)우신시스템,017370,2018/06,36.84,-98.13,-1.58,0.05,0.03,59.6,10.26,107966395,-1108756,55920,2002/05/28,9157027,0
(주)우양,103840,2019/06,,,,,,,,19479920,3217599,1758582,2019/11/20,1000000,0
(주)우양,103840,2020/06,0,0,6.5,7.92,2.48,218.96,43.22,36332701,4431571,2877835,2019/11/20,1285800,0
(주)우양,103840,2021/06,-5.02,-85.74,1.27,1.06,0.33,226.67,50.49,41229084,825907,410285,2019/11/20,1425800,0
(주)우정바이오,215380,2020/06,29.87,0,2.66,1.73,0.79,105.36,33.57,30157741,584968,429566,2015/05/18,5576141,0
(주)우정바이오,215380,2021/06,-34.52,0,-9.27,-3.93,-1.52,216.58,45.22,27026417,-1333748,-1124172,2015/05/18,6046463,0
(주)우정바이오,215380,2018/06,-25.4,0,-12.83,-14.66,-8.99,33.27,1.21,22657406,-1318293,-2838435,2015/05/18,2510971,0
(주)우정바이오,215380,2019/06,64.64,0,5.44,-8.87,-4.88,138.09,21.11,19493235,920540,-1869255,2015/05/18,2510971,0
(주)우주일렉트로닉스,065680,2021/06,15.1,120.46,12.07,4.67,3.62,27.96,12.99,211410761,11746861,9421140,2004/01/02,4967110,0
(주)우주일렉트로닉스,065680,2018/06,-9.15,0,-2.69,-1.1,-0.85,28.74,12.22,180532074,-2437199,-1969988,2004/01/02,4967110,0
(주)우주일렉트로닉스,065680,2019/06,3.18,0,10.03,4.4,3.4,30.23,14.02,189341009,9381985,8134752,2004/01/02,4967110,0
(주)우주일렉트로닉스,065680,2020/06,-9.63,-47.47,7.73,2.24,1.72,29.77,15.06,192196776,6535853,4273322,2004/01/02,4967110,0
(주)우진,105840,2019/06,-48.9,0,-41.72,-3.33,-2.18,47.69,23.78,110738903,-3839785,-3638648,2010/07/26,9455680,0
(주)우진,105840,2021/06,78.26,0,9.56,-10.45,-7.43,37.29,19.07,125513575,2248025,-11756919,2010/07/26,10161807,0
(주)우진,105840,2018/06,-15.87,-10.93,-2.4,0.21,0.15,58.13,30.27,108040028,-432194,244205,2010/07/26,8680000,0
(주)우진,105840,2020/06,43.41,0,-13.84,-5.06,-3.46,45.03,24.13,99469353,-1825889,-5318836,2010/07/26,10101117,0
(주)우진아이엔에스,010400,2020/06,0,0,-5.13,-3.08,-2.51,22.93,2.38,99776997,-3743373,-3074971,2018/09/14,3811000,0
(주)우진아이엔에스,010400,2021/06,-43.87,0,-13.28,-4.11,-3.37,21.03,2.61,96480530,-5437815,-4036244,2018/09/14,3811000,0
(주)우진아이엔에스,010400,2019/06,,,,,,,,101703067,-4729814,-4106264,2018/09/14,3811000,0
(주)우진플라임,049800,2020/06,19.99,0,3.61,5.17,1.05,396.22,50.75,55612553,3650981,2964341,2006/05/24,5000000,0
(주)우진플라임,049800,2018/06,-21.9,0,-7.02,-8.54,-2.25,302.66,51.46,75855691,-6588429,-6854183,2006/05/24,5000000,0
(주)우진플라임,049800,2019/06,-10.19,0,-9.47,-13.57,-3.1,384.22,53.1,59094105,-7974887,-9156026,2006/05/24,5000000,0
(주)우진플라임,049800,2021/06,21.32,135.2,5.26,11.42,2.55,306.32,42.34,66465799,6457044,6971988,2006/05/24,10000000,0
(주)웅진,016880,2019/06,8.9,0,-9.61,-19.95,-6.81,303.56,33.46,208151158,-7514395,-53403817,1994/11/05,39333334,0
(주)웅진,016880,2020/06,22.09,0,23.68,16.15,5.71,75.18,28.15,233402773,22611695,35655020,1994/11/05,41939165,0
(주)웅진,016880,2021/06,-28.8,-82.77,14.49,2.57,1.49,70.88,24.92,243848358,9854338,6142006,1994/11/05,42213540,0
(주)웅진,016880,2018/06,20.09,0,-24.29,-12.93,-6.41,122.39,10.3,327100956,-17449824,-44762357,1994/11/05,38588604,0
(주)웅진씽크빅,095720,2020/06,-1.52,0,1.15,-0.24,-0.08,64.64,16.15,374895744,3569069,-1217050,2007/06/05,58700796,0
(주)웅진씽크빅,095720,2018/06,2.21,-10.52,3.65,3.39,1.94,74.4,16.87,305932057,11349333,10061646,2007/06/05,17310583,0
(주)웅진씽크빅,095720,2019/06,1.05,15.18,3,2.46,0.77,287.84,67.7,637052228,9437257,11589221,2007/06/05,67086624,0
(주)웅진씽크빅,095720,2021/06,9.41,0,4.72,9.31,5.73,60.68,12.09,405279025,15976022,36316804,2007/06/05,58700796,0
(주)원림,005820,2020/06,-22.17,0,0.53,0.38,0.28,37.17,17.88,70751462,100882,265740,1990/04/20,11000000,0
(주)원림,005820,2021/06,19.77,303.44,-1.23,1.34,1.03,26.2,12.95,88684282,-279730,1072095,1990/04/20,11489850,0
(주)원림,005820,2018/06,-5.58,0,-2.45,-0.33,-0.26,27.13,11.47,71578176,-578959,-239102,1990/04/20,11000000,0
(주)원림,005820,2019/06,3.18,0,-2.26,-0.12,-0.1,28.75,11.14,70775690,-551046,-88464,1990/04/20,11000000,0
(주)원바이오젠,307280,2021/06,0,0,14.81,-8.65,-7.68,12.59,4.12,23884499,899861,-2065999,2018/12/05,3473757,0
(주)원바이오젠,307280,2020/06,0,0,0,-0.46,-0.4,16.33,,6780370,,-31223,2018/12/05,372000,0
(주)원바이오젠,307280,2019/06,,,,,,,,6784859,,10471,2018/12/05,372000,0
(주)원방테크,053080,2021/06,0,0,3.57,1.19,1.02,16.21,3.31,120448339,1646144,1431873,2020/09/24,2147072,0
(주)원방테크,053080,2020/06,,,,,,,,102342647,8583922,7847594,2020/09/24,1945456,0
(주)원익,032940,2020/06,107.58,0,8.68,-18.41,-13.65,36.5,19.28,100121553,2018851,-17531972,1997/07/18,9096615,0
(주)원익,032940,2019/06,12.3,0,-7.98,10.79,8.55,33.05,20.88,90307501,-894239,11836727,1997/07/18,8967216,0
(주)원익,032940,2021/06,2.69,0,10.25,1.93,1.36,46.88,14.54,113896991,2447756,2068947,1997/07/18,9096615,0
(주)원익,032940,2018/06,-14.81,0,-8.02,-0.45,-0.37,21.41,15.46,129169789,-799949,-553041,1997/07/18,8967216,0
(주)원익머트리얼즈,104830,2021/06,3.25,152.69,17.32,9.65,8.96,7.7,0.13,373276500,23438755,33570662,2011/12/28,6304000,0
(주)원익머트리얼즈,104830,2019/06,-0.35,-47.54,15.63,4.78,4.38,7.72,0.13,298217154,15436996,13471388,2011/12/28,6304000,0
(주)원익머트리얼즈,104830,2020/06,32.77,-1.38,18.78,4.28,3.97,7.88,0.13,322201032,24616388,13285569,2011/12/28,6304000,0
(주)원익머트리얼즈,104830,2018/06,11.26,91.27,20.6,10.32,9.36,11.03,0,265186485,20414129,25676987,2011/12/28,3152000,0
(주)원익아이피에스,240810,2020/06,46.56,65.89,13.58,8.56,5.04,101.61,1.4,614844835,65906705,49847802,2016/05/02,24541951,0
(주)원익아이피에스,240810,2021/06,41.6,100.25,18.14,14.59,7.95,68.78,0.21,753691714,124654198,99818117,2016/05/02,24541951,0
(주)원익아이피에스,240810,2019/06,-4.89,-46.49,12.26,6.76,4.6,34.43,1.49,550325408,40573522,30049148,2016/05/02,24541950,0
(주)원익아이피에스,240810,2018/06,1.58,-8.8,19.55,18.15,11.78,66.94,2.12,338900437,68043048,56159614,2016/05/02,20636718,0
(주)원익큐브,014190,2021/06,33.79,585.53,7.36,6.21,3.75,65.86,24.08,89897961,9212600,5328256,1996/04/26,17699953,0
(주)원익큐브,014190,2019/06,-19.83,0,-1.69,-2.82,-1.53,86.06,30.31,76438883,-1665659,-2202972,1996/04/26,17699953,0
(주)원익큐브,014190,2020/06,-5.1,0,1.52,0.98,0.56,65.3,26.56,81590456,1423378,777246,1996/04/26,17699953,0
(주)원익큐브,014190,2018/06,4.93,-15.57,2.25,2.29,1.25,81.54,27.36,79868198,2773242,1704833,1996/04/26,17699953,0
(주)원익큐엔씨,074600,2021/06,24.19,64.63,24.5,12.28,8.9,34.88,12.28,284944838,37085976,31415572,2003/12/12,13144000,0
(주)원익큐엔씨,074600,2020/06,49.36,354.15,24.58,9.04,6.03,42.08,17.65,226585772,29956112,19082898,2003/12/12,13144000,0
(주)원익큐엔씨,074600,2019/06,-10.34,-76.3,12.53,2.26,1.48,59.07,27.05,195798970,10223862,4201889,2003/12/12,13144000,0
(주)원익큐엔씨,074600,2018/06,26.23,73.15,21.78,10.94,7.7,45.74,19.04,175963224,19826993,17726786,2003/12/12,13144000,0
(주)원익피앤이,131390,2021/06,120.27,86.84,10.97,10.74,5.73,64.36,0.48,116267503,10555771,11065087,2011/09/27,7409455,0
(주)원익피앤이,131390,2019/06,4.03,-33.04,6.74,4.24,1.75,158.11,4.62,63900842,1883757,2555634,2011/09/27,7140000,0
(주)원익피앤이,131390,2018/06,31.95,164.27,11.26,7.45,3.48,123.94,5.33,56677760,3025637,3816496,2011/09/27,7140000,0
(주)원익피앤이,131390,2020/06,56.32,131.74,15.52,7.7,3.29,117.53,2.97,89837997,6781743,5922376,2011/09/27,7409455,0
(주)원익홀딩스,030530,2021/06,10.56,-4.46,10.26,2.83,2.17,31.46,18.63,625248261,18225332,17098355,1996/09/24,38618991,0
(주)원익홀딩스,030530,2019/06,-48.92,-40.48,12.46,2.35,1.84,27.63,16.43,577204952,10847623,13318515,1996/09/24,38618991,0
(주)원익홀딩스,030530,2018/06,62.94,70.41,14.15,4.15,3.34,27.64,14.2,557206202,24131563,22376011,1996/09/24,38618991,0
(주)원익홀딩스,030530,2020/06,84.49,34.38,13.31,3.08,2.4,29.41,14.71,584893221,21379359,17897354,1996/09/24,38618991,0
(주)원일특강,012620,2019/06,1.7,20.1,3.82,2.96,1.47,100.83,39.58,107666980,4755529,3126860,1994/06/28,2200000,0
(주)원일특강,012620,2018/06,14.37,-25.37,3.56,2.59,1.37,101.17,37.26,103395206,4351489,2603509,1994/06/28,2200000,0
(주)원일특강,012620,2020/06,-3.83,-60.29,2.69,1.11,0.58,84.73,36.95,115575393,3212639,1241595,1994/06/28,2200000,0
(주)원일특강,012620,2021/06,36.97,522.11,6.49,6.53,3.37,102.55,34.66,121063543,10637185,7724136,1994/06/28,2200000,0
(주)원준,382840,2021/06,,,,,,,,28617084,4690324,3874330,2021/10/07,400000,0
(주)원티드랩,376980,2021,,,,,,,,,,,,,
(주)원풍,008370,2021/06,24.32,-22.53,4.44,3.2,2.81,15.23,0,77396856,1907472,2392713,1992/12/18,6000000,0
(주)원풍,008370,2020/06,-3.37,158.59,8.48,4.34,3.81,12.78,0,71977398,2928749,3088431,1992/12/18,6000000,0
(주)원풍,008370,2019/06,-1.78,-5.76,3.53,1.64,1.43,15.18,0,70249780,1263094,1194316,1992/12/18,6000000,0
(주)원풍,008370,2018/06,0.45,-19.43,1.58,1.68,1.49,13.81,0.37,75659480,575269,1267377,1992/12/18,6000000,0
(주)월덱스,101160,2019/06,16.73,36.42,19.8,10.87,6.7,55.77,26.24,72299372,8093391,7183048,2008/06/19,8255497,0
(주)월덱스,101160,2018/06,15.96,66.18,19.55,9.4,5.23,69.77,32.08,59885479,6846049,5265322,2008/06/19,8255497,0
(주)월덱스,101160,2021/06,32.83,16.03,23.84,13.04,9.26,35.14,16.81,122544250,16820503,13854240,2008/06/19,8255497,0
(주)월덱스,101160,2020/06,29.98,66.23,25.91,14.72,9.7,48.62,21.09,89923554,13762664,11940530,2008/06/19,8255497,0
(주)웨이브일렉트로닉스,095270,2021/06,-22.47,0,-29.17,-23.96,-5.53,189.76,27.81,15364288,-3381247,-2873783,2007/09/12,7485628,0
(주)웨이브일렉트로닉스,095270,2018/06,-41.33,0,-21.45,-3.13,-1.59,102.54,37.12,45756980,-1920043,-1374579,2007/09/12,5333532,0
(주)웨이브일렉트로닉스,095270,2019/06,-7.75,0,-134.34,-29.26,-12.58,173.43,54.96,33607304,-11091206,-11609976,2007/09/12,5399434,0
(주)웨이브일렉트로닉스,095270,2020/06,81.11,0,-33.94,-49.3,-13.76,588.13,55.27,8625289,-5074914,-10409388,2007/09/12,5503807,0
(주)웰크론,065950,2019/06,1.31,0,5.33,1.64,0.85,87.35,29.96,71786644,2522392,1097855,2003/07/29,13565297,0
(주)웰크론,065950,2020/06,8.05,129.57,9.42,3.54,1.87,90.03,33.82,70776552,4814903,2520378,2003/07/29,14115651,0
(주)웰크론,065950,2021/06,4.03,140.79,13.85,8.05,4.51,68.08,26.65,79979197,7365295,6068906,2003/07/29,14115651,0
(주)웰크론,065950,2018/06,-1.02,0,2.41,-1.51,-0.81,97.35,30.83,62235195,1127719,-957919,2003/07/29,12745249,0
(주)웰크론한텍,076080,2020/06,-0.13,0,1.25,-0.42,-0.21,72.32,3.21,62570243,1218870,-253302,2008/07/18,9990051,0
(주)웰크론한텍,076080,2019/06,29.27,0,2.69,1,0.44,132.19,9.65,58556221,2636955,567744,2008/07/18,9751008,0
(주)웰크론한텍,076080,2021/06,39.41,0,-0.01,-0.88,-0.44,125.97,1.95,62889244,-14563,-551403,2008/07/18,10189254,0
(주)웰크론한텍,076080,2018/06,-15.64,0,-6.49,-16.41,-8,125.57,9.23,55395844,-4913622,-9518472,2008/07/18,9681287,0
(주)웹스,196700,2020/06,-7.87,0,3.33,-2.36,-1.41,71.01,38.46,38418340,398017,-919953,2015/08/24,6849238,0
(주)웹스,196700,2021/06,21.83,0,7.69,1.34,0.81,61.68,35.15,40612525,1120509,529320,2015/08/24,7182072,0
(주)웹스,196700,2018/06,-15.77,0,5.13,0.55,0.34,62.69,35.16,39281217,639354,218025,2015/08/24,3424619,0
(주)웹스,196700,2019/06,4.16,158.56,6.9,1.43,0.88,62.41,34.67,39639739,895838,563734,2015/08/24,6849238,0
(주)웹젠,069080,2021/06,65.17,120.34,40.4,12.15,9.94,21.42,0.73,471350775,60669130,51516742,2003/05/23,17655442,0
(주)웹젠,069080,2018/06,18.42,64.6,38.45,10.56,8.77,20.93,0,308165998,38271480,30220792,2003/05/23,17655442,0
(주)웹젠,069080,2020/06,11.42,20.12,31.88,6.55,5.44,23.46,0.77,376467466,28980866,23380112,2003/05/23,17655442,0
(주)웹젠,069080,2019/06,-18.01,-35.59,25.61,6.03,5.07,17.21,0.15,337276558,20897668,19464392,2003/05/23,17655442,0
(주)위니아딤채,071460,2019/06,37.75,0,-8.26,-33.53,-5.73,528.56,43.89,54581678,-20155982,-20423311,2016/07/14,17983648,0
(주)위니아딤채,071460,2021/06,30.78,0,-1.72,-13.5,-2.35,457.46,45.7,75214422,-5191543,-8885177,2016/07/14,17983648,0
(주)위니아딤채,071460,2018/06,0,0,-18.37,-50.73,-9.23,449.71,40.45,67246475,-32540125,-34115139,2016/07/14,17983648,0
(주)위니아딤채,071460,2020/06,-5.63,0,-8.52,-39.43,-6.44,496.13,47.35,56403367,-19616398,-21878834,2016/07/14,17983648,0
(주)위닉스,044340,2018/06,56.3,90.34,13.95,16.02,8.15,82.39,16.04,121897247,22043578,17690523,2000/10/24,8936713,0
(주)위닉스,044340,2021/06,7.55,-51.21,4.58,4.93,2.77,88.3,26.74,186774910,7780863,8901013,2000/10/24,8936713,0
(주)위닉스,044340,2020/06,-22.4,-47.49,14.53,11.23,6.97,67.17,17.17,174190249,22950907,18244083,2000/10/24,8936713,0
(주)위닉스,044340,2019/06,28.78,96.4,21.18,25.49,15.29,54.16,7.66,150667604,43116172,34743976,2000/10/24,8936713,0
(주)위드텍,348350,2021/06,0,0,3.73,2.93,2.07,41.76,9.56,90423914,913537,2651267,2020/10/30,5091800,0
(주)위드텍,348350,2020/06,,,,,,,,56335439,2611263,3450884,2020/10/30,2000000,0
(주)위메이드,112040,2021/06,892.04,0,17.86,11.66,10.95,10.51,0.18,212636902,16278838,24213258,2009/12/18,8680000,0
(주)위메이드,112040,2020/06,3.15,0,10.41,-2.56,-2.5,2.38,0.33,202640411,956427,-6016670,2009/12/18,8680000,0
(주)위메이드,112040,2018/06,-67.01,7.59,26.92,3.33,3.11,1.82,0,334973394,2876955,11122996,2009/12/18,8680000,0
(주)위메이드,112040,2019/06,-16.65,-85.5,7.98,0.54,0.53,2.01,0,267566069,711217,1613004,2009/12/18,8680000,0
(주)위메이드맥스,101730,2021/06,-15.6,0,0.69,0.68,0.59,9.37,2.57,26455513,33084,135149,2009/06/03,7897818,0
(주)위메이드맥스,101730,2020/06,24.64,0,-47.15,-12.34,-10.83,26.07,1.41,13370311,-2688963,-2555711,2009/06/03,4252617,0
(주)위메이드맥스,101730,2018/06,-9.74,0,-44.19,-2.79,-2.64,6.3,0,65390691,-2374325,-1976809,2009/06/03,4252617,0
(주)위메이드맥스,101730,2019/06,-14.83,0,-62.16,-5.45,-5.1,8.14,0,28056930,-2844353,-2547012,2009/06/03,4252617,0
(주)위세아이텍,065370,2020/06,,,,,,,,21589485,939363,909998,2020/02/10,2201806,0
(주)위세아이텍,065370,2021/06,0,0,10.55,4.21,2.37,77.5,25.88,24722401,1335447,1040617,2020/02/10,3287937,0
(주)위스컴,024070,2020/06,-14.84,-73.84,-1.29,0.37,0.34,10.5,0,117915687,-601326,441452,1996/11/22,7663219,0
(주)위스컴,024070,2019/06,3.16,427.06,1.64,1.43,1.3,10.97,0,118839638,898232,1687808,1996/11/22,7663219,0
(주)위스컴,024070,2021/06,15.56,424.43,1.46,1.96,1.76,11.55,0,118775173,785275,2315098,1996/11/22,7663219,0
